"ID","NAMES","cadres_AsTheCowRolls_POT_0"
"78322","Jouy-en-Josas",1539
"78324","Jouy-Mauvoisin",40
"78325","Jumeauville",82
"78327","Juziers",365
"78329","Lainville-en-Vexin",128
"78334","Levis-Saint-Nom",348
"78335","Limay",725
"78337","Limetz-Villez",115
"78343","Les Loges-en-Josas",320
"78344","Lommoye",68
"78346","Longnes",131
"78349","Longvilliers",106
"78350","Louveciennes",1315
"78354","Magnanville",359
"78356","Magny-les-Hameaux",1276
"78358","Maisons-Laffitte",5366
"78361","Mantes-la-Jolie",2132
"78362","Mantes-la-Ville",1050
"78364","Marcq",108
"78366","Mareil-le-Guyon",63
"78367","Mareil-Marly",832
"78368","Mareil-sur-Mauldre",339
"78372","Marly-le-Roi",2995
"78380","Maule",752
"78381","Maulette",63
"78382","Maurecourt",534
"78383","Maurepas",2271
"78384","Medan",235
"78385","Menerville",12
"78389","Mere",255
"78391","Mericourt",36
"78396","Le Mesnil-le-Roi",1128
"78397","Le Mesnil-Saint-Denis",1204
"78398","Les Mesnuls",140
"78401","Meulan-en-Yvelines",563
"78402","Mezieres-sur-Seine",448
"78403","Mezy-sur-Seine",231
"78404","Millemont",29
"78406","Milon-la-Chapelle",60
"78407","Mittainville",98
"78410","Moisson",104
"78413","Mondreville",34
"78415","Montainville",98
"78416","Montalet-le-Bois",24
"78417","Montchauvet",37
"78418","Montesson",2898
"78420","Montfort-l'Amaury",462
"78423","Montigny-le-Bretonneux",7429
"78431","Morainvilliers",454
"78437","Mousseaux-sur-Seine",60
"78439","Mulcent",4
"78440","Les Mureaux",1152
"78442","Neauphle-le-Chateau",597
"78443","Neauphle-le-Vieux",161
"78444","Neauphlette",60
"78451","Nezel",97
"78455","Noisy-le-Roi",1454
"78460","Oinville-sur-Montcient",136
"78464","Orcemont",148
"78465","Orgerus",255
"78466","Orgeval",1205
"78470","Orphin",124
"78472","Orsonville",20
"78474","Orvilliers",53
"78475","Osmoy",43
"78478","Paray-Douaville",4
"78481","Le Pecq",2851
"78484","Perdreauville",80
"78486","Le Perray-en-Yvelines",792
"78490","Plaisir",3514
"78497","Poigny-la-Foret",226
"78498","Poissy",4775
"78499","Ponthevrard",76
"78501","Porcheville",148
"78502","Le Port-Marly",802
"78503","Port-Villez",12
"78505","Prunay-le-Temple",62
"78506","Prunay-en-Yvelines",120
"78513","La Queue-les-Yvelines",223
"78516","Raizeux",119
"78517","Rambouillet",3196
"78518","Rennemoulin",36
"78520","Richebourg",200
"78522","Rochefort-en-Yvelines",164
"78524","Rocquencourt",529
"78528","Rolleboise",29
"78530","Rosay",44
"78531","Rosny-sur-Seine",358
"78536","Sailly",36
"78537","Saint-Arnoult-en-Yvelines",695
"78545","Saint-Cyr-l'Ecole",2725
"78548","Saint-Forget",98
"78550","Saint-Germain-de-la-Grange",376
"78551","Saint-Germain-en-Laye",7550
"78557","Saint-Hilarion",100
"78558","Saint-Illiers-la-Ville",48
"78559","Saint-Illiers-le-Bois",45
"78561","Saint-Lambert",113
"78562","Saint-Leger-en-Yvelines",213
"78564","Saint-Martin-de-Brethencourt",92
"78565","Saint-Martin-des-Champs",24
"78567","Saint-Martin-la-Garenne",115
"78569","Sainte-Mesme",106
"78571","Saint-Nom-la-Breteche",1153
"78575","Saint-Remy-les-Chevreuse",1699
"78576","Saint-Remy-l'Honore",252
"78586","Sartrouville",5351
"78588","Saulx-Marchais",130
"78590","Senlisse",127
"78591","Septeuil",268
"78597","Soindres",53
"78601","Sonchamp",254
"78605","Tacoignieres",148
"78606","Le Tartre-Gaudran",4
"78608","Le Tertre-Saint-Denis",20
"78609","Tessancourt-sur-Aubette",128
"78615","Thiverval-Grignon",126
"78616","Thoiry",154
"78618","Tilly",64
"78620","Toussus-le-Noble",236
"78621","Trappes",1081
"78623","Le Tremblay-sur-Mauldre",139
"78624","Triel-sur-Seine",1740
"78638","Vaux-sur-Seine",741
"78640","Velizy-Villacoublay",3056
"78642","Verneuil-sur-Seine",2304
"78643","Vernouillet",1440
"78644","La Verriere",375
"78646","Versailles",16606
"78647","Vert",103
"78650","Le Vesinet",3531
"78653","Vicq",69
"78655","Vieille-Eglise-en-Yvelines",149
"78668","La Villeneuve-en-Chevrie",76
"78672","Villennes-sur-Seine",1185
"78674","Villepreux",1473
"78677","Villette",96
"78681","Villiers-le-Mahieu",60
"78683","Villiers-Saint-Frederic",483
"78686","Viroflay",3905
"78688","Voisins-le-Bretonneux",2898
"91001","Abbeville-la-Riviere",20
"91016","Angerville",132
"91017","Angervilliers",196
"91021","Arpajon",850
"91022","Arrancourt",16
"91027","Athis-Mons",1987
"91035","Authon-la-Plaine",28
"91037","Auvernaux",36
"91038","Auvers-Saint-Georges",159
"91041","Avrainville",101
"91044","Ballainvilliers",520
"91045","Ballancourt-sur-Essonne",540
"91047","Baulne",120
"91064","Bievres",796
"91067","Blandy",0
"91069","Boigneville",20
"91075","Bois-Herpin",0
"91079","Boissy-la-Riviere",55
"91080","Boissy-le-Cutte",128
"91081","Boissy-le-Sec",44
"91085","Boissy-sous-Saint-Yon",342
"91086","Bondoufle",1032
"91093","Boullay-les-Troux",117
"91095","Bouray-sur-Juine",210
"91097","Boussy-Saint-Antoine",686
"91098","Boutervilliers",34
"91099","Boutigny-sur-Essonne",316
"91100","Bouville",97
"91103","Bretigny-sur-Orge",2341
"91105","Breuillet",894
"91106","Breux-Jouy",95
"91109","Brieres-les-Scelles",81
"91111","Briis-sous-Forges",452
"91112","Brouy",15
"91114","Brunoy",3048
"91115","Bruyeres-le-Chatel",500
"91121","Buno-Bonnevaux",60
"91122","Bures-sur-Yvette",2165
"91129","Cerny",292
"91130","Chalo-Saint-Mars",135
"91131","Chalou-Moulineux",28
"91132","Chamarande",134
"91135","Champcueil",200
"91136","Champlan",206
"91137","Champmotteux",12
"91145","Chatignonville",8
"91148","Chauffour-les-Etrechy",16
"91156","Cheptainville",217
"91159","Chevannes",226
"91161","Chilly-Mazarin",1711
"91174","Corbeil-Essonnes",2117
"91175","Corbreuse",137
"91179","Le Coudray-Montceaux",468
"91180","Courances",61
"91182","Courcouronnes",1041
"91184","Courdimanche-sur-Essonne",24
"91186","Courson-Monteloup",91
"91191","Crosne",896
"91195","Dannemois",84
"91198","D'Huison-Longueville",137
"91200","Dourdan",853
"91201","Draveil",2795
"91204","Echarcon",76
"91207","Egly",365
"91215","Epinay-sous-Senart",492
"91216","Epinay-sur-Orge",1288
"91222","Estouches",8
"91223","Etampes",1222
"91225","Etiolles",533
"91226","Etrechy",533
"91228","Evry",3180
"91232","La Ferte-Alais",344
"91235","Fleury-Merogis",173
"91240","Fontaine-la-Riviere",18
"91243","Fontenay-les-Briis",252
"91244","Fontenay-le-Vicomte",92
"91247","La Foret-le-Roi",44
"91248","La Foret-Sainte-Croix",0
"91249","Forges-les-Bains",654
"91272","Gif-sur-Yvette",4740
"91273","Gironville-sur-Essonne",86
"91274","Gometz-la-Ville",291
"91275","Gometz-le-Chatel",516
"91284","Les Granges-le-Roi",63
"91286","Grigny",536
"91292","Guibeville",88
"91293","Guigneville-sur-Essonne",75
"91294","Guillerval",72
"91312","Igny",1920
"91315","Itteville",560
"91318","Janville-sur-Juine",217
"91319","Janvry",75
"91326","Juvisy-sur-Orge",1996
"91330","Lardy",589
"91332","Leudeville",170
"91333","Leuville-sur-Orge",480
"91338","Limours",813
"91339","Linas",700
"91340","Lisses",691
"91345","Longjumeau",2114
"91347","Longpont-sur-Orge",820
"91359","Maisse",146
"91363","Marcoussis",1116
"91374","Marolles-en-Beauce",29
"91376","Marolles-en-Hurepoix",478
"91377","Massy",6237
"91378","Mauchamps",49
"91386","Mennecy",1769
"91390","Mereville",163
"91393","Merobert",49
"91399","Mespuits",16
"91405","Milly-la-Foret",418
"91408","Moigny-sur-Ecole",196
"91411","Les Molieres",362
"91412","Mondeville",36
"91414","Monnerville",28
"91421","Montgeron",2665
"91425","Montlhery",760
"91432","Morangis",1178
"91433","Morigny-Champigny",396
"91434","Morsang-sur-Orge",1785
"91435","Morsang-sur-Seine",90
"91441","Nainville-les-Roches",37
"91457","La Norville",584
"91458","Nozay",766
"91461","Ollainville",460
"91463","Oncy-sur-Ecole",58
"91468","Ormoy",204
"91469","Ormoy-la-Riviere",100
"91471","Orsay",3478
"91473","Orveau",28
"91477","Palaiseau",5380
"91479","Paray-Vieille-Poste",405
"91482","Pecqueuse",100
"91494","Le Plessis-Pate",613
"91495","Plessis-Saint-Benoist",44
"91507","Prunay-sur-Essonne",44
"91508","Puiselet-le-Marais",38
"91511","Pussay",88
"91514","Quincy-sous-Senart",576
"91519","Richarville",40
"91521","Ris-Orangis",1687
"91525","Roinville",172
"91526","Roinvilliers",12
"91533","Saclas",149
"91534","Saclay",780
"91538","Saint-Aubin",171
"91540","Saint-Cheron",494
"91544","Saint-Cyr-la-Riviere",48
"91546","Saint-Cyr-sous-Dourdan",92
"91547","Saint-Escobille",28
"91549","Sainte-Genevieve-des-Bois",2977
"91552","Saint-Germain-les-Arpajon",684
"91553","Saint-Germain-les-Corbeil",995
"91556","Saint-Hilaire",64
"91560","Saint-Jean-de-Beauregard",32
"91568","Saint-Maurice-Montcouronne",281
"91570","Saint-Michel-sur-Orge",1775
"91573","Saint-Pierre-du-Perray",940
"91577","Saintry-sur-Seine",549
"91578","Saint-Sulpice-de-Favieres",44
"91579","Saint-Vrain",331
"91581","Saint-Yon",131
"91587","Saulx-les-Chartreux",630
"91589","Savigny-sur-Orge",3939
"91593","Sermaise",154
"91599","Soisy-sur-Ecole",100
"91600","Soisy-sur-Seine",1172
"91602","Souzy-la-Briche",47
"91613","Congerville-Thionville",20
"91617","Tigery",369
"91619","Torfou",56
"91629","Valpuiseaux",48
"91630","Le Val-Saint-Germain",206
"91631","Varennes-Jarcy",356
"91634","Vaugrigneuse",175
"91635","Vauhallan",404
"91639","Vayres-sur-Essonne",92
"91645","Verrieres-le-Buisson",3158
"91648","Vert-le-Grand",257
"91649","Vert-le-Petit",320
"91654","Videlles",54
"91657","Vigneux-sur-Seine",1439
"91659","Villabe",427
"91661","Villebon-sur-Yvette",1739
"91662","Villeconin",80
"91665","La Ville-du-Bois",840
"91666","Villejust",196
"91667","Villemoisson-sur-Orge",1052
"91671","Villeneuve-sur-Auvers",44
"91679","Villiers-le-Bacle",264
"91685","Villiers-sur-Orge",484
"91687","Viry-Chatillon",2361
"91689","Wissous",906
"91691","Yerres",3423
"91692","Les Ulis",1870
"92002","Antony",12661
"92004","Asnieres-sur-Seine",14922
"92007","Bagneux",3223
"92009","Bois-Colombes",5431
"92012","Boulogne-Billancourt",27470
"92014","Bourg-la-Reine",4651
"92019","Chatenay-Malabry",4448
"92020","Chatillon",6831
"92022","Chaville",3943
"92023","Clamart",8077
"92024","Clichy",7636
"92025","Colombes",10476
"92026","Courbevoie",20697
"92032","Fontenay-aux-Roses",3964
"92033","Garches",3668
"92035","La Garenne-Colombes",5873
"92036","Gennevilliers",2012
"92040","Issy-les-Moulineaux",15592
"92044","Levallois-Perret",15855
"92046","Malakoff",4337
"92047","Marnes-la-Coquette",347
"92048","Meudon",8323
"92049","Montrouge",10811
"92050","Nanterre",8876
"92051","Neuilly-sur-Seine",14287
"92060","Le Plessis-Robinson",5488
"92062","Puteaux",10562
"92063","Rueil-Malmaison",16947
"92064","Saint-Cloud",7290
"92071","Sceaux",4316
"92072","Sevres",5135
"92073","Suresnes",10199
"92075","Vanves",5307
"92076","Vaucresson",1920
"92077","Ville-d'Avray",2360
"92078","Villeneuve-la-Garenne",1263
"93001","Aubervilliers",2728
"93005","Aulnay-sous-Bois",4194
"93006","Bagnolet",3293
"93007","Le Blanc-Mesnil",1687
"93008","Bobigny",1644
"93010","Bondy",2307
"93013","Le Bourget",912
"93014","Clichy-sous-Bois",568
"93015","Coubron",495
"93027","La Courneuve",907
"93029","Drancy",2626
"93030","Dugny",447
"93031","Epinay-sur-Seine",1830
"93032","Gagny",3045
"93033","Gournay-sur-Marne",962
"93039","L'Ile-Saint-Denis",420
"93045","Les Lilas",3088
"93046","Livry-Gargan",2836
"93047","Montfermeil",1081
"93048","Montreuil",11679
"93049","Neuilly-Plaisance",2531
"93050","Neuilly-sur-Marne",2416
"93051","Noisy-le-Grand",6571
"93053","Noisy-le-Sec",2224
"93055","Pantin",4384
"93057","Les Pavillons-sous-Bois",1691
"93059","Pierrefitte-sur-Seine",903
"93061","Le Pre-Saint-Gervais",1943
"93062","Le Raincy",2026
"93063","Romainville",1689
"93064","Rosny-sous-Bois",3338
"93066","Saint-Denis",5844
"93070","Saint-Ouen",3812
"93071","Sevran",1839
"93072","Stains",778
"93073","Tremblay-en-France",1800
"93074","Vaujours",507
"93077","Villemomble",2960
"93078","Villepinte",1436
"93079","Villetaneuse",328
"94001","Ablon-sur-Seine",454
"94002","Alfortville",4571
"94003","Arcueil",2504
"94004","Boissy-Saint-Leger",1039
"94011","Bonneuil-sur-Marne",707
"94015","Bry-sur-Marne",2744
"94016","Cachan",4412
"94017","Champigny-sur-Marne",5710
"94018","Charenton-le-Pont",5463
"94019","Chennevieres-sur-Marne",1566
"94021","Chevilly-Larue",1453
"94022","Choisy-le-Roi",3375
"94028","Creteil",7758
"94033","Fontenay-sous-Bois",7071
"94034","Fresnes",2702
"94037","Gentilly",1898
"94038","L'Hay-les-Roses",3896
"94041","Ivry-sur-Seine",5404
"94042","Joinville-le-Pont",2733
"94043","Le Kremlin-Bicetre",3661
"94044","Limeil-Brevannes",1491
"94046","Maisons-Alfort",7316
"94047","Mandres-les-Roses",540
"94048","Marolles-en-Brie",732
"94052","Nogent-sur-Marne",6705
"94053","Noiseau",502
"94054","Orly",963
"94055","Ormesson-sur-Marne",993
"94056","Perigny",296
"94058","Le Perreux-sur-Marne",5730
"94059","Le Plessis-Trevise",2009
"94060","La Queue-en-Brie",991
"94065","Rungis",848
"94067","Saint-Mande",4946
"94068","Saint-Maur-des-Fosses",12783
"94069","Saint-Maurice",2608
"94070","Santeny",457
"94071","Sucy-en-Brie",3288
"94073","Thiais",2898
"94074","Valenton",276
"94075","Villecresnes",952
"94076","Villejuif",5159
"94077","Villeneuve-le-Roi",1074
"94078","Villeneuve-Saint-Georges",1103
"94079","Villiers-sur-Marne",2621
"94080","Vincennes",12549
"94081","Vitry-sur-Seine",5778
"95002","Ableiges",115
"95008","Aincourt",64
"95011","Ambleville",20
"95012","Amenucourt",20
"95014","Andilly",360
"95018","Argenteuil",6416
"95019","Arnouville",748
"95023","Arronville",63
"95024","Arthies",37
"95026","Asnieres-sur-Oise",292
"95028","Attainville",180
"95039","Auvers-sur-Oise",788
"95040","Avernes",111
"95042","Baillet-en-France",255
"95046","Banthelu",16
"95051","Beauchamp",974
"95052","Beaumont-sur-Oise",487
"95054","Le Bellay-en-Vexin",29
"95055","Bellefontaine",40
"95056","Belloy-en-France",151
"95058","Bernes-sur-Oise",137
"95059","Berville",32
"95060","Bessancourt",735
"95061","Bethemont-la-Foret",79
"95063","Bezons",1660
"95074","Boisemont",120
"95078","Boissy-l'Aillerie",212
"95088","Bonneuil-en-France",36
"95091","Bouffemont",605
"95094","Bouqueval",0
"95101","Bray-et-Lu",57
"95102","Breancon",55
"95110","Brignancourt",16
"95116","Bruyeres-sur-Oise",163
"95119","Buhy",12
"95120","Butry-sur-Oise",208
"95127","Cergy",5829
"95134","Champagne-sur-Oise",460
"95139","La Chapelle-en-Vexin",24
"95141","Charmont",4
"95142","Chars",147
"95144","Chatenay-en-France",34
"95149","Chaumontel",306
"95150","Chaussy",84
"95151","Chauvry",40
"95154","Chennevieres-les-Louvres",21
"95157","Cherence",18
"95166","Clery-en-Vexin",36
"95169","Commeny",35
"95170","Condecourt",71
"95176","Cormeilles-en-Parisis",3046
"95177","Cormeilles-en-Vexin",114
"95181","Courcelles-sur-Viosne",60
"95183","Courdimanche",929
"95197","Deuil-la-Barre",2485
"95199","Domont",1314
"95203","Eaubonne",2802
"95205","Ecouen",690
"95210","Enghien-les-Bains",2060
"95211","Ennery",271
"95212","Epiais-les-Louvres",11
"95213","Epiais-Rhus",105
"95214","Epinay-Champlatreux",0
"95218","Eragny",1645
"95219","Ermont",2971
"95229","Ezanville",793
"95241","Fontenay-en-Parisis",200
"95250","Fosses",475
"95252","Franconville",2764
"95253","Fremainville",98
"95254","Fremecourt",52
"95256","Frepillon",311
"95257","La Frette-sur-Seine",728
"95258","Frouville",66
"95259","Gadancourt",4
"95268","Garges-les-Gonesse",711
"95270","Genainville",60
"95271","Genicourt",92
"95277","Gonesse",920
"95280","Goussainville",877
"95282","Gouzangrez",32
"95287","Grisy-les-Platres",92
"95288","Groslay",906
"95295","Guiry-en-Vexin",19
"95298","Haravilliers",53
"95301","Haute-Isle",20
"95303","Le Heaulme",27
"95304","Hedouville",43
"95306","Herblay",3217
"95308","Herouville",80
"95309","Hodent",24
"95313","L'Isle-Adam",1273
"95316","Jagny-sous-Bois",32
"95323","Jouy-le-Moutier",1615
"95328","Labbeville",88
"95331","Lassy",20
"95341","Livilliers",60
"95348","Longuesse",80
"95351","Louvres",485
"95352","Luzarches",409
"95353","Maffliers",210
"95355","Magny-en-Vexin",418
"95365","Mareil-en-France",79
"95369","Margency",452
"95370","Marines",323
"95371","Marly-la-Ville",490
"95379","Maudetour-en-Vexin",28
"95387","Menouville",12
"95388","Menucourt",544
"95392","Meriel",467
"95394","Mery-sur-Oise",909
"95395","Le Mesnil-Aubry",62
"95409","Moisselles",131
"95422","Montgeroult",67
"95424","Montigny-les-Cormeilles",1175
"95426","Montlignon",413
"95427","Montmagny",874
"95428","Montmorency",2930
"95429","Montreuil-sur-Epte",16
"95430","Montsoult",330
"95436","Mours",145
"95438","Moussy",12
"95445","Nerville-la-Foret",89
"95446","Nesles-la-Vallee",209
"95447","Neuilly-en-Vexin",21
"95450","Neuville-sur-Oise",428
"95452","Nointel",111
"95456","Noisy-sur-Oise",60
"95459","Nucourt",72
"95462","Omerville",20
"95476","Osny",1599
"95480","Parmain",663
"95483","Le Perchay",47
"95487","Persan",282
"95488","Pierrelaye",455
"95489","Piscop",63
"95491","Le Plessis-Bouchard",944
"95492","Le Plessis-Gassot",4
"95493","Le Plessis-Luzarches",15
"95500","Pontoise",2734
"95504","Presles",478
"95509","Puiseux-en-France",271
"95510","Puiseux-Pontoise",25
"95523","La Roche-Guyon",40
"95527","Roissy-en-France",164
"95529","Ronquerolles",108
"95535","Sagy",116
"95539","Saint-Brice-sous-Foret",1319
"95541","Saint-Clair-sur-Epte",28
"95543","Saint-Cyr-en-Arthies",27
"95554","Saint-Gervais",84
"95555","Saint-Gratien",2080
"95563","Saint-Leu-la-Foret",1885
"95566","Saint-Martin-du-Tertre",176
"95572","Saint-Ouen-l'Aumone",1676
"95574","Saint-Prix",1036
"95580","Saint-Witz",424
"95582","Sannois",2655
"95584","Santeuil",74
"95585","Sarcelles",1652
"95592","Seraincourt",118
"95594","Seugy",135
"95598","Soisy-sous-Montmorency",1977
"95604","Survilliers",241
"95607","Taverny",2568
"95610","Themericourt",27
"95611","Theuville",17
"95612","Le Thillay",196
"95625","Us",125
"95627","Vallangoujard",80
"95628","Valmondois",120
"95633","Vaudherland",0
"95637","Vaureal",1855
"95641","Vemars",216
"95651","Vetheuil",94
"95652","Viarmes",472
"95656","Vienne-en-Arthies",45
"95658","Vigny",160
"95660","Villaines-sous-Bois",78
"95675","Villeron",74
"95676","Villers-en-Arthies",45
"95678","Villiers-Adam",68
"95680","Villiers-le-Bel",773
"95682","Villiers-le-Sec",8
"95690","Wy-dit-Joli-Village",44
