"ID","NAMES","intermediaires_AsTheCrowFlies_POT_5000"
"78320","Jeufosse",1779.15593671
"78321","Jouars-Pontchartrain",13791.50415586
"78322","Jouy-en-Josas",19976.405485
"78324","Jouy-Mauvoisin",7201.76889634
"78325","Jumeauville",2769.82812402
"78327","Juziers",7355.16049384
"78329","Lainville-en-Vexin",1580.90644108
"78334","Levis-Saint-Nom",7191.44099766
"78335","Limay",11060.34166533
"78337","Limetz-Villez",1535.62920252
"78343","Les Loges-en-Josas",17550.33338821
"78344","Lommoye",1254.75146506
"78346","Longnes",1143.80282075
"78349","Longvilliers",2230.09444761
"78350","Louveciennes",31326.04299565
"78354","Magnanville",9854.20246606
"78356","Magny-les-Hameaux",14609.54012621
"78358","Maisons-Laffitte",37844.83754527
"78361","Mantes-la-Jolie",10830.84441224
"78362","Mantes-la-Ville",11314.35226753
"78364","Marcq",3007.1133728
"78366","Mareil-le-Guyon",4677.42501858
"78367","Mareil-Marly",19100.88344534
"78368","Mareil-sur-Mauldre",3213.80453921
"78372","Marly-le-Roi",23452.78701113
"78380","Maule",3662.86052783
"78381","Maulette",1153.46187659
"78382","Maurecourt",27081.42237129
"78383","Maurepas",14986.8761415
"78384","Medan",14650.94543427
"78385","Menerville",2132.63413585
"78389","Mere",2686.40397301
"78391","Mericourt",3350.60433761
"78396","Le Mesnil-le-Roi",32489.45916134
"78397","Le Mesnil-Saint-Denis",12210.33364072
"78398","Les Mesnuls",2811.94681249
"78401","Meulan-en-Yvelines",10049.79857671
"78402","Mezieres-sur-Seine",7133.09311135
"78403","Mezy-sur-Seine",8401.95469044
"78404","Millemont",1762.47633428
"78406","Milon-la-Chapelle",10630.90336615
"78407","Mittainville",364.31638263
"78410","Moisson",1656.39624839
"78413","Mondreville",815.6987962
"78415","Montainville",3291.43823299
"78416","Montalet-le-Bois",2315.9158648
"78417","Montchauvet",1169.96836605
"78418","Montesson",41445.42489604
"78420","Montfort-l'Amaury",1980.89208324
"78423","Montigny-le-Bretonneux",26236.6420752
"78431","Morainvilliers",7647.54318173
"78437","Mousseaux-sur-Seine",2748.05423706
"78439","Mulcent",1326.63828579
"78440","Les Mureaux",10936.37800665
"78442","Neauphle-le-Chateau",11517.91680333
"78443","Neauphle-le-Vieux",5242.62668424
"78444","Neauphlette",1026.52533151
"78451","Nezel",6089.53026725
"78455","Noisy-le-Roi",17893.66667579
"78460","Oinville-sur-Montcient",4829.76808854
"78464","Orcemont",1420.26199125
"78465","Orgerus",1665.44157272
"78466","Orgeval",8052.92876908
"78470","Orphin",637.81872733
"78472","Orsonville",386.18237302
"78474","Orvilliers",1405.47705863
"78475","Osmoy",1555.45872795
"78478","Paray-Douaville",274.80180831
"78481","Le Pecq",27926.3877568
"78484","Perdreauville",3581.98039298
"78486","Le Perray-en-Yvelines",4195.82388955
"78490","Plaisir",17604.4008645
"78497","Poigny-la-Foret",1573.30992016
"78498","Poissy",14636.6091434
"78499","Ponthevrard",1757.78707559
"78501","Porcheville",9605.96627273
"78502","Le Port-Marly",29162.98084881
"78503","Port-Villez",1058.00039222
"78505","Prunay-le-Temple",1506.33295239
"78506","Prunay-en-Yvelines",669.98029636
"78513","La Queue-les-Yvelines",1928.32138484
"78516","Raizeux",522.44322241
"78517","Rambouillet",4528.00597407
"78518","Rennemoulin",19466.76523661
"78520","Richebourg",1537.47627516
"78522","Rochefort-en-Yvelines",1869.9502802
"78524","Rocquencourt",29817.41275663
"78528","Rolleboise",3332.73105078
"78530","Rosay",2032.75855238
"78531","Rosny-sur-Seine",3890.64056898
"78536","Sailly",2636.94894785
"78537","Saint-Arnoult-en-Yvelines",1852.60315693
"78545","Saint-Cyr-l'Ecole",28553.12234631
"78548","Saint-Forget",5194.23687839
"78550","Saint-Germain-de-la-Grange",8358.50477043
"78551","Saint-Germain-en-Laye",24894.77894301
"78557","Saint-Hilarion",840.77271237
"78558","Saint-Illiers-la-Ville",1612.28059555
"78559","Saint-Illiers-le-Bois",909.4841484
"78561","Saint-Lambert",11845.75177245
"78562","Saint-Leger-en-Yvelines",885.41854074
"78564","Saint-Martin-de-Brethencourt",1378.73946077
"78565","Saint-Martin-des-Champs",1475.71259148
"78567","Saint-Martin-la-Garenne",5330.839359
"78569","Sainte-Mesme",2149.79937526
"78571","Saint-Nom-la-Breteche",10470.66462169
"78575","Saint-Remy-les-Chevreuse",7002.02795317
"78576","Saint-Remy-l'Honore",6056.706627
"78586","Sartrouville",52339.95785646
"78588","Saulx-Marchais",3398.46492579
"78590","Senlisse",1923.6036469
"78591","Septeuil",1404.24947849
"78597","Soindres",6898.08975411
"78601","Sonchamp",1231.64236847
"78605","Tacoignieres",1623.83894076
"78606","Le Tartre-Gaudran",273.95109073
"78608","Le Tertre-Saint-Denis",1935.1700916
"78609","Tessancourt-sur-Aubette",8286.94824156
"78615","Thiverval-Grignon",8973.38284654
"78616","Thoiry",2362.30437377
"78618","Tilly",689.36237768
"78620","Toussus-le-Noble",13433.53277064
"78621","Trappes",24514.42350554
"78623","Le Tremblay-sur-Mauldre",8264.51331667
"78624","Triel-sur-Seine",18732.93298884
"78638","Vaux-sur-Seine",16282.43247864
"78640","Velizy-Villacoublay",39550.37820174
"78642","Verneuil-sur-Seine",14347.33595553
"78643","Vernouillet",14222.1412957
"78644","La Verriere",15318.6823349
"78646","Versailles",29357.74168202
"78647","Vert",5332.02514217
"78650","Le Vesinet",38874.42004024
"78653","Vicq",3351.71470932
"78655","Vieille-Eglise-en-Yvelines",4333.61359483
"78668","La Villeneuve-en-Chevrie",1697.22782513
"78672","Villennes-sur-Seine",13454.23306606
"78674","Villepreux",17530.81796712
"78677","Villette",3567.48362075
"78681","Villiers-le-Mahieu",2004.54972329
"78683","Villiers-Saint-Frederic",7596.84556867
"78686","Viroflay",40086.92492554
"78688","Voisins-le-Bretonneux",20656.68499234
"91001","Abbeville-la-Riviere",412.83449109
"91016","Angerville",911.89771008
"91017","Angervilliers",2486.30062205
"91021","Arpajon",12159.43543642
"91022","Arrancourt",553.40248398
"91027","Athis-Mons",39418.31743866
"91035","Authon-la-Plaine",538.60127913
"91037","Auvernaux",5845.74593541
"91038","Auvers-Saint-Georges",2596.50706487
"91041","Avrainville",8101.34740453
"91044","Ballainvilliers",31204.43597874
"91045","Ballancourt-sur-Essonne",5209.49186017
"91047","Baulne",4186.83041499
"91064","Bievres",28521.20487436
"91067","Blandy",125.45799095
"91069","Boigneville",401.31945344
"91075","Bois-Herpin",345.29878908
"91079","Boissy-la-Riviere",2067.08205709
"91080","Boissy-le-Cutte",2563.20126151
"91081","Boissy-le-Sec",1202.6708755
"91085","Boissy-sous-Saint-Yon",6048.16485485
"91086","Bondoufle",24046.43652318
"91093","Boullay-les-Troux",3788.06896063
"91095","Bouray-sur-Juine",4821.35435611
"91097","Boussy-Saint-Antoine",20701.91322454
"91098","Boutervilliers",911.68609891
"91099","Boutigny-sur-Essonne",1777.5170296
"91100","Bouville",1186.33285016
"91103","Bretigny-sur-Orge",18347.05905017
"91105","Breuillet",5468.55083183
"91106","Breux-Jouy",4538.8132821
"91109","Brieres-les-Scelles",2905.1595778
"91111","Briis-sous-Forges",4605.51722086
"91112","Brouy",197.68565587
"91114","Brunoy",25672.25202569
"91115","Bruyeres-le-Chatel",7393.88653334
"91121","Buno-Bonnevaux",745.4443755
"91122","Bures-sur-Yvette",12694.24096015
"91129","Cerny",3820.91822821
"91130","Chalo-Saint-Mars",1138.65115535
"91131","Chalou-Moulineux",711.38845391
"91132","Chamarande",3706.26947511
"91135","Champcueil",3618.35763606
"91136","Champlan",33919.12549986
"91137","Champmotteux",398.37454901
"91145","Chatignonville",608.16169317
"91148","Chauffour-les-Etrechy",2584.2065742
"91156","Cheptainville",7089.28540489
"91159","Chevannes",6038.70739227
"91161","Chilly-Mazarin",38494.75262286
"91174","Corbeil-Essonnes",20764.6733459
"91175","Corbreuse",1361.32425055
"91179","Le Coudray-Montceaux",10962.17540434
"91180","Courances",1441.87546401
"91182","Courcouronnes",26586.37045076
"91184","Courdimanche-sur-Essonne",1398.77452449
"91186","Courson-Monteloup",4738.1332418
"91191","Crosne",36087.65094383
"91195","Dannemois",1605.6705428
"91198","D'Huison-Longueville",2332.39853376
"91200","Dourdan",2289.42150238
"91201","Draveil",35248.34669192
"91204","Echarcon",11337.22940218
"91207","Egly",9141.3437855
"91215","Epinay-sous-Senart",22561.29077791
"91216","Epinay-sur-Orge",37579.76331552
"91222","Estouches",501.01005748
"91223","Etampes",3447.94552855
"91225","Etiolles",22710.37644034
"91226","Etrechy",2336.2253494
"91228","Evry",26379.93277401
"91232","La Ferte-Alais",3704.02544966
"91235","Fleury-Merogis",32498.09763632
"91240","Fontaine-la-Riviere",1015.6416058
"91243","Fontenay-les-Briis",5756.03103594
"91244","Fontenay-le-Vicomte",6653.01976097
"91247","La Foret-le-Roi",922.98404336
"91248","La Foret-Sainte-Croix",626.0196049
"91249","Forges-les-Bains",3329.18266838
"91272","Gif-sur-Yvette",9702.11667899
"91273","Gironville-sur-Essonne",705.25681362
"91274","Gometz-la-Ville",7411.68150447
"91275","Gometz-le-Chatel",10187.63118036
"91284","Les Granges-le-Roi",1655.386434
"91286","Grigny",38235.42957053
"91292","Guibeville",10212.30821806
"91293","Guigneville-sur-Essonne",2800.59409087
"91294","Guillerval",1129.99518167
"91312","Igny",28061.22683943
"91315","Itteville",5214.25177741
"91318","Janville-sur-Juine",3568.77050844
"91319","Janvry",7608.98361301
"91326","Juvisy-sur-Orge",40396.39490013
"91330","Lardy",5057.9529478
"91332","Leudeville",9473.21626927
"91333","Leuville-sur-Orge",18412.1326052
"91338","Limours",3901.53715924
"91339","Linas",17116.05140497
"91340","Lisses",19962.80664028
"91345","Longjumeau",35508.5403172
"91347","Longpont-sur-Orge",25788.08346406
"91359","Maisse",1107.82515044
"91363","Marcoussis",11469.38682506
"91374","Marolles-en-Beauce",701.78784974
"91376","Marolles-en-Hurepoix",9594.69153951
"91377","Massy",38940.26702544
"91378","Mauchamps",3944.82483233
"91386","Mennecy",9779.33646187
"91390","Mereville",1011.04373809
"91393","Merobert",483.61896613
"91399","Mespuits",312.60371347
"91405","Milly-la-Foret",1384.07105164
"91408","Moigny-sur-Ecole",1640.84609597
"91411","Les Molieres",4883.17020615
"91412","Mondeville",3215.07907489
"91414","Monnerville",1130.57117023
"91421","Montgeron",31144.60333252
"91425","Montlhery",22029.41380987
"91432","Morangis",40020.26949271
"91433","Morigny-Champigny",2469.67089251
"91434","Morsang-sur-Orge",39003.72778809
"91435","Morsang-sur-Seine",14841.95101685
"91441","Nainville-les-Roches",3712.44087425
"91457","La Norville",12350.64283253
"91458","Nozay",17782.76828917
"91461","Ollainville",10797.11091168
"91463","Oncy-sur-Ecole",1252.5974232
"91468","Ormoy",14255.05448734
"91469","Ormoy-la-Riviere",3077.06075448
"91471","Orsay",16521.42288088
"91473","Orveau",1747.61052359
"91477","Palaiseau",24716.82265848
"91479","Paray-Vieille-Poste",43441.9984961
"91482","Pecqueuse",2690.92237798
"91494","Le Plessis-Pate",20320.73764815
"91495","Plessis-Saint-Benoist",617.9582087
"91507","Prunay-sur-Essonne",622.09857592
"91508","Puiselet-le-Marais",551.4571708
"91511","Pussay",830.0591655
"91514","Quincy-sous-Senart",18763.49051934
"91519","Richarville",880.37974258
"91521","Ris-Orangis",33267.59966786
"91525","Roinville",1791.63138877
"91526","Roinvilliers",216.41208339
"91533","Saclas",1178.59528023
"91534","Saclay",13415.74559612
"91538","Saint-Aubin",10751.36036184
"91540","Saint-Cheron",3369.98720939
"91544","Saint-Cyr-la-Riviere",933.50072613
"91546","Saint-Cyr-sous-Dourdan",2230.60854086
"91547","Saint-Escobille",319.71102704
"91549","Sainte-Genevieve-des-Bois",33042.93181854
"91552","Saint-Germain-les-Arpajon",15185.57003702
"91553","Saint-Germain-les-Corbeil",20631.57058072
"91556","Saint-Hilaire",2242.48213676
"91560","Saint-Jean-de-Beauregard",11328.70880253
"91568","Saint-Maurice-Montcouronne",4034.312874
"91570","Saint-Michel-sur-Orge",27843.20051698
"91573","Saint-Pierre-du-Perray",17532.07492394
"91577","Saintry-sur-Seine",17715.56887131
"91578","Saint-Sulpice-de-Favieres",4138.92904511
"91579","Saint-Vrain",6028.91590467
"91581","Saint-Yon",6133.31291122
"91587","Saulx-les-Chartreux",27673.6663791
"91589","Savigny-sur-Orge",40704.33963085
"91593","Sermaise",2098.23794818
"91599","Soisy-sur-Ecole",1956.97132563
"91600","Soisy-sur-Seine",26754.67384575
"91602","Souzy-la-Briche",3217.39490072
"91613","Congerville-Thionville",541.90994534
"91617","Tigery",17677.93832037
"91619","Torfou",4915.05951677
"91629","Valpuiseaux",625.99576379
"91630","Le Val-Saint-Germain",2737.48497233
"91631","Varennes-Jarcy",16184.4273152
"91634","Vaugrigneuse",3721.25545665
"91635","Vauhallan",19660.92908127
"91639","Vayres-sur-Essonne",1614.41556527
"91645","Verrieres-le-Buisson",44631.37895671
"91648","Vert-le-Grand",11474.52549774
"91649","Vert-le-Petit",6379.88655427
"91654","Videlles",2322.20675241
"91657","Vigneux-sur-Seine",36060.79050039
"91659","Villabe",17657.19520112
"91661","Villebon-sur-Yvette",23387.59555267
"91662","Villeconin",1909.89503451
"91665","La Ville-du-Bois",23569.39975991
"91666","Villejust",18509.73111099
"91667","Villemoisson-sur-Orge",38233.70685937
"91671","Villeneuve-sur-Auvers",2282.46642098
"91679","Villiers-le-Bacle",10239.22730808
"91685","Villiers-sur-Orge",32017.66884698
"91687","Viry-Chatillon",40690.64572299
"91689","Wissous",45701.54458728
"91691","Yerres",30913.10427326
"91692","Les Ulis",14403.81321387
"92002","Antony",57027.49337412
"92004","Asnieres-sur-Seine",143585.82676836
"92007","Bagneux",137029.94422586
"92009","Bois-Colombes",131930.81249811
"92012","Boulogne-Billancourt",118433.99370432
"92014","Bourg-la-Reine",102253.53003518
"92019","Chatenay-Malabry",64573.26825101
"92020","Chatillon",135000.38221379
"92022","Chaville",53464.83005785
"92023","Clamart",96711.96413516
"92024","Clichy",172224.58513164
"92025","Colombes",111941.15214661
"92026","Courbevoie",139625.66319067
"92032","Fontenay-aux-Roses",110570.78590404
"92033","Garches",67746.52703015
"92035","La Garenne-Colombes",124198.45236175
"92036","Gennevilliers",114459.65141407
"92040","Issy-les-Moulineaux",138781.30814585
"92044","Levallois-Perret",170826.38495218
"92046","Malakoff",161000.92341251
"92047","Marnes-la-Coquette",49978.01808362
"92048","Meudon",78546.03798657
"92049","Montrouge",169468.26584461
"92050","Nanterre",94877.59796316
"92051","Neuilly-sur-Seine",160367.10276337
"92060","Le Plessis-Robinson",78487.44315337
"92062","Puteaux",129827.4465569
"92063","Rueil-Malmaison",65519.12727254
"92064","Saint-Cloud",87177.71498827
"92071","Sceaux",91212.00557746
"92072","Sevres",77461.32711416
"92073","Suresnes",107997.04845916
"92075","Vanves",159188.90696622
"92076","Vaucresson",49379.44398717
"92077","Ville-d'Avray",52729.9059027
"92078","Villeneuve-la-Garenne",109515.18885283
"93001","Aubervilliers",148695.6957163
"93005","Aulnay-sous-Bois",46962.24709269
"93006","Bagnolet",188056.87355448
"93007","Le Blanc-Mesnil",54749.04667339
"93008","Bobigny",110610.13052597
"93010","Bondy",82419.97684682
"93013","Le Bourget",67779.91348649
"93014","Clichy-sous-Bois",53385.29418903
"93015","Coubron",39137.94576507
"93027","La Courneuve",89072.565756
"93029","Drancy",78224.02487811
"93030","Dugny",53269.95886868
"93031","Epinay-sur-Seine",78950.44678677
"93032","Gagny",62051.95744449
"93033","Gournay-sur-Marne",53537.8143617
"93039","L'Ile-Saint-Denis",102264.94861353
"93045","Les Lilas",180084.66284299
"93046","Livry-Gargan",53129.29497043
"93047","Montfermeil",47830.69776223
"93048","Montreuil",152736.10172274
"93049","Neuilly-Plaisance",84696.55960838
"93050","Neuilly-sur-Marne",69367.92060669
"93051","Noisy-le-Grand",56468.47616004
"93053","Noisy-le-Sec",115205.62916545
"93055","Pantin",162820.9265057
"93057","Les Pavillons-sous-Bois",69444.65377585
"93059","Pierrefitte-sur-Seine",60053.81053049
"93061","Le Pre-Saint-Gervais",192537.95459797
"93062","Le Raincy",67561.01613149
"93063","Romainville",151344.9759405
"93064","Rosny-sous-Bois",99507.85984582
"93066","Saint-Denis",115402.94156235
"93070","Saint-Ouen",169841.96445369
"93071","Sevran",45217.58589694
"93072","Stains",57986.52335397
"93073","Tremblay-en-France",20561.5786508
"93074","Vaujours",33373.05490211
"93077","Villemomble",77827.01155413
"93078","Villepinte",33235.18469185
"93079","Villetaneuse",68591.32014346
"94001","Ablon-sur-Seine",40025.1397461
"94002","Alfortville",110962.12345483
"94003","Arcueil",156677.96762828
"94004","Boissy-Saint-Leger",30743.93946407
"94011","Bonneuil-sur-Marne",57249.5602311
"94015","Bry-sur-Marne",77003.69428866
"94016","Cachan",127290.29484384
"94017","Champigny-sur-Marne",72715.94911916
"94018","Charenton-le-Pont",170442.96879169
"94019","Chennevieres-sur-Marne",52192.54595563
"94021","Chevilly-Larue",79480.00618247
"94022","Choisy-le-Roi",68409.26417747
"94028","Creteil",78662.6767621
"94033","Fontenay-sous-Bois",119247.24114695
"94034","Fresnes",66699.30305516
"94037","Gentilly",172801.61375106
"94038","L'Hay-les-Roses",96532.50385322
"94041","Ivry-sur-Seine",163370.20161513
"94042","Joinville-le-Pont",108232.76708533
"94043","Le Kremlin-Bicetre",164161.04482488
"94044","Limeil-Brevannes",40138.54541938
"94046","Maisons-Alfort",117072.09825862
"94047","Mandres-les-Roses",20213.12122692
"94048","Marolles-en-Brie",21422.71637792
"94052","Nogent-sur-Marne",108592.42466202
"94053","Noiseau",33818.20930732
"94054","Orly",50213.70261832
"94055","Ormesson-sur-Marne",45922.48678062
"94056","Perigny",17199.5905932
"94058","Le Perreux-sur-Marne",90504.95750373
"94059","Le Plessis-Trevise",43435.11654724
"94060","La Queue-en-Brie",27350.20239838
"94065","Rungis",58328.91127579
"94067","Saint-Mande",186347.85471568
"94068","Saint-Maur-des-Fosses",73998.21382526
"94069","Saint-Maurice",135879.58627006
"94070","Santeny",16347.22287542
"94071","Sucy-en-Brie",36188.20432977
"94073","Thiais",68122.89841118
"94074","Valenton",51075.86590331
"94075","Villecresnes",24804.43318914
"94076","Villejuif",127642.52905087
"94077","Villeneuve-le-Roi",43311.56648893
"94078","Villeneuve-Saint-Georges",46017.9874679
"94079","Villiers-sur-Marne",62327.64458401
"94080","Vincennes",164900.42587041
"94081","Vitry-sur-Seine",109312.59413277
"95002","Ableiges",3991.50741034
"95008","Aincourt",1227.77104956
"95011","Ambleville",694.20495222
"95012","Amenucourt",659.12894209
"95014","Andilly",37844.92092869
"95018","Argenteuil",78856.00888471
"95019","Arnouville",31374.08188269
"95023","Arronville",537.12339177
"95024","Arthies",1025.9813822
"95026","Asnieres-sur-Oise",3617.47820636
"95028","Attainville",8882.05494076
"95039","Auvers-sur-Oise",10820.35480387
"95040","Avernes",1187.39483847
"95042","Baillet-en-France",10567.68902956
"95046","Banthelu",1205.14184492
"95051","Beauchamp",30450.72411519
"95052","Beaumont-sur-Oise",5810.86420429
"95054","Le Bellay-en-Vexin",1136.2596516
"95055","Bellefontaine",5405.24484902
"95056","Belloy-en-France",4647.72976497
"95058","Bernes-sur-Oise",4095.45495488
"95059","Berville",334.69791596
"95060","Bessancourt",22129.61411893
"95061","Bethemont-la-Foret",14674.51670117
"95063","Bezons",85581.65522828
"95074","Boisemont",21078.91906065
"95078","Boissy-l'Aillerie",10951.55557781
"95088","Bonneuil-en-France",39904.7141751
"95091","Bouffemont",17356.20237836
"95094","Bouqueval",16238.20219726
"95101","Bray-et-Lu",526.9814397
"95102","Breancon",1300.63006173
"95110","Brignancourt",1609.60081277
"95116","Bruyeres-sur-Oise",3915.37719416
"95119","Buhy",503.12837512
"95120","Butry-sur-Oise",9311.34297311
"95127","Cergy",26599.16151905
"95134","Champagne-sur-Oise",5562.59758981
"95139","La Chapelle-en-Vexin",709.70833006
"95141","Charmont",1244.33830082
"95142","Chars",1236.03642315
"95144","Chatenay-en-France",6893.13259699
"95149","Chaumontel",3350.76854649
"95150","Chaussy",809.55563395
"95151","Chauvry",14245.51924383
"95154","Chennevieres-les-Louvres",5548.02159367
"95157","Cherence",998.4609635
"95166","Clery-en-Vexin",1191.84216418
"95169","Commeny",1217.24322356
"95170","Condecourt",7663.98268498
"95176","Cormeilles-en-Parisis",51135.53855784
"95177","Cormeilles-en-Vexin",2814.3291447
"95181","Courcelles-sur-Viosne",9460.77942309
"95183","Courdimanche",17664.16098191
"95197","Deuil-la-Barre",59394.73167149
"95199","Domont",22365.55382647
"95203","Eaubonne",50841.41242056
"95205","Ecouen",19393.69113336
"95210","Enghien-les-Bains",64017.22686524
"95211","Ennery",13850.62175318
"95212","Epiais-les-Louvres",6304.65907911
"95213","Epiais-Rhus",2128.47862094
"95214","Epinay-Champlatreux",4284.75190565
"95218","Eragny",29576.81245931
"95219","Ermont",52248.929453
"95229","Ezanville",15500.18640288
"95241","Fontenay-en-Parisis",8522.05239729
"95250","Fosses",5134.58209228
"95252","Franconville",47703.15791297
"95253","Fremainville",1787.90654158
"95254","Fremecourt",1986.44395718
"95256","Frepillon",17337.06519814
"95257","La Frette-sur-Seine",40971.73734472
"95258","Frouville",1441.93330006
"95259","Gadancourt",1064.95272794
"95268","Garges-les-Gonesse",42395.64083315
"95270","Genainville",957.96669315
"95271","Genicourt",8208.88615962
"95277","Gonesse",25298.69997131
"95280","Goussainville",11746.158137
"95282","Gouzangrez",1367.90528251
"95287","Grisy-les-Platres",1544.49660663
"95288","Groslay",46423.44020583
"95295","Guiry-en-Vexin",1086.7681551
"95298","Haravilliers",718.56686592
"95301","Haute-Isle",1169.37939377
"95303","Le Heaulme",1117.42920728
"95304","Hedouville",2329.55187842
"95306","Herblay",28432.59146054
"95308","Herouville",5522.73356879
"95309","Hodent",1155.58154047
"95313","L'Isle-Adam",7023.308291
"95316","Jagny-sous-Bois",5275.84825047
"95323","Jouy-le-Moutier",26458.47936894
"95328","Labbeville",2262.32892617
"95331","Lassy",4594.08995176
"95341","Livilliers",6701.6809766
"95348","Longuesse",3383.29152349
"95351","Louvres",7676.83167433
"95352","Luzarches",3986.00443475
"95353","Maffliers",6303.93182273
"95355","Magny-en-Vexin",1186.68529645
"95365","Mareil-en-France",5575.07326017
"95369","Margency",43435.03727823
"95370","Marines",1535.32032146
"95371","Marly-la-Ville",6065.54623512
"95379","Maudetour-en-Vexin",1008.00149526
"95387","Menouville",912.08667234
"95388","Menucourt",14689.1553433
"95392","Meriel",10068.72369087
"95394","Mery-sur-Oise",16907.53456122
"95395","Le Mesnil-Aubry",9001.62868311
"95409","Moisselles",13645.92726855
"95422","Montgeroult",6086.95343677
"95424","Montigny-les-Cormeilles",38372.03690113
"95426","Montlignon",34987.90512575
"95427","Montmagny",56675.12852215
"95428","Montmorency",46519.71599199
"95429","Montreuil-sur-Epte",585.03649052
"95430","Montsoult",7786.64978234
"95436","Mours",6798.53965544
"95438","Moussy",1353.17212907
"95445","Nerville-la-Foret",6752.99463728
"95446","Nesles-la-Vallee",4367.08399865
"95447","Neuilly-en-Vexin",1033.84140818
"95450","Neuville-sur-Oise",30332.80970602
"95452","Nointel",6361.22974661
"95456","Noisy-sur-Oise",5411.2076266
"95459","Nucourt",1098.6419543
"95462","Omerville",882.29445663
"95476","Osny",19200.66282157
"95480","Parmain",5793.67384932
"95483","Le Perchay",1572.65553325
"95487","Persan",5642.65241609
"95488","Pierrelaye",26847.55000826
"95489","Piscop",29034.89832782
"95491","Le Plessis-Bouchard",41176.19944551
"95492","Le Plessis-Gassot",13251.03949402
"95493","Le Plessis-Luzarches",4963.61737741
"95500","Pontoise",24643.03276036
"95504","Presles",6580.00374497
"95509","Puiseux-en-France",6973.77431411
"95510","Puiseux-Pontoise",15644.74079346
"95523","La Roche-Guyon",1073.10627619
"95527","Roissy-en-France",13140.46756591
"95529","Ronquerolles",2819.72547501
"95535","Sagy",9077.36024016
"95539","Saint-Brice-sous-Foret",36897.04288312
"95541","Saint-Clair-sur-Epte",302.67717312
"95543","Saint-Cyr-en-Arthies",1961.34943979
"95554","Saint-Gervais",1083.56977158
"95555","Saint-Gratien",67355.00817467
"95563","Saint-Leu-la-Foret",31806.41978176
"95566","Saint-Martin-du-Tertre",5305.00775187
"95572","Saint-Ouen-l'Aumone",23336.58414605
"95574","Saint-Prix",31444.59768268
"95580","Saint-Witz",4685.60959942
"95582","Sannois",63230.58047046
"95584","Santeuil",1787.20159355
"95585","Sarcelles",36861.32360686
"95592","Seraincourt",3961.51156392
"95594","Seugy",3805.43723161
"95598","Soisy-sous-Montmorency",50922.51145462
"95604","Survilliers",3858.44505796
"95607","Taverny",27128.2615675
"95610","Themericourt",1420.06997554
"95611","Theuville",822.08097421
"95612","Le Thillay",16550.15749166
"95625","Us",1981.67594279
"95627","Vallangoujard",1543.5695388
"95628","Valmondois",7406.28811724
"95633","Vaudherland",16693.50884641
"95637","Vaureal",24127.33112175
"95641","Vemars",4363.52948592
"95651","Vetheuil",2036.32641595
"95652","Viarmes",4111.64075948
"95656","Vienne-en-Arthies",1660.6022146
"95658","Vigny",2092.57972547
"95660","Villaines-sous-Bois",6332.00484903
"95675","Villeron",5909.69458972
"95676","Villers-en-Arthies",1066.17087978
"95678","Villiers-Adam",10665.99152922
"95680","Villiers-le-Bel",24459.57295529
"95682","Villiers-le-Sec",5505.24648474
"95690","Wy-dit-Joli-Village",1045.70286223
