"ID","NAMES","population_AsTheCowRolls_POT_20"
"78321","Jouars-Pontchartrain",1336800.54343489
"78322","Jouy-en-Josas",3323618.99777571
"78324","Jouy-Mauvoisin",348485.04731354
"78325","Jumeauville",280795.86599701
"78327","Juziers",615727.35055182
"78329","Lainville-en-Vexin",334653.70131327
"78334","Levis-Saint-Nom",558038.24323527
"78335","Limay",417376.91982645
"78337","Limetz-Villez",116699.68718172
"78343","Les Loges-en-Josas",2630187.74730192
"78344","Lommoye",91018.43008769
"78346","Longnes",179456.46217635
"78349","Longvilliers",607662.64201198
"78350","Louveciennes",3749599.53650284
"78354","Magnanville",477404.42968334
"78356","Magny-les-Hameaux",1135832.68014322
"78358","Maisons-Laffitte",2919592.79264114
"78361","Mantes-la-Jolie",526115.9298953
"78362","Mantes-la-Ville",531428.46485526
"78364","Marcq",376191.86413545
"78366","Mareil-le-Guyon",736887.00433629
"78367","Mareil-Marly",2460203.85145434
"78368","Mareil-sur-Mauldre",774251.96369372
"78372","Marly-le-Roi",3316025.91053364
"78380","Maule",628740.53770474
"78381","Maulette",238380.63543334
"78382","Maurecourt",1606828.64157113
"78383","Maurepas",1445215.58392854
"78384","Medan",1686032.75841963
"78385","Menerville",209575.62851357
"78389","Mere",614637.45799647
"78391","Mericourt",159904.50752332
"78396","Le Mesnil-le-Roi",2704473.45191507
"78397","Le Mesnil-Saint-Denis",1000982.75020821
"78398","Les Mesnuls",534190.61933569
"78401","Meulan-en-Yvelines",1118385.50501008
"78402","Mezieres-sur-Seine",822421.04787921
"78403","Mezy-sur-Seine",781835.32805146
"78404","Millemont",389519.5976483
"78406","Milon-la-Chapelle",917612.23828823
"78407","Mittainville",43813.09386524
"78410","Moisson",84180.10755552
"78413","Mondreville",131160.34758396
"78415","Montainville",462285.01347416
"78416","Montalet-le-Bois",385762.5447349
"78417","Montchauvet",148048.1317608
"78418","Montesson",3749855.3192956
"78420","Montfort-l'Amaury",608098.50056832
"78423","Montigny-le-Bretonneux",2215501.54408288
"78431","Morainvilliers",1481205.58266878
"78437","Mousseaux-sur-Seine",114318.23468577
"78439","Mulcent",169132.92591048
"78440","Les Mureaux",1260371.07778405
"78442","Neauphle-le-Chateau",1145599.16068752
"78443","Neauphle-le-Vieux",809013.81413864
"78444","Neauphlette",84984.5321672
"78451","Nezel",798051.47015357
"78455","Noisy-le-Roi",2676287.91727302
"78460","Oinville-sur-Montcient",558822.72534938
"78464","Orcemont",131671.94427599
"78465","Orgerus",151844.92940417
"78466","Orgeval",1818099.12180023
"78470","Orphin",120516.61941491
"78472","Orsonville",110591.36081146
"78474","Orvilliers",166367.91808803
"78475","Osmoy",154134.82438398
"78478","Paray-Douaville",127554.32235545
"78481","Le Pecq",3117732.07101585
"78484","Perdreauville",275026.22083106
"78486","Le Perray-en-Yvelines",596291.88772827
"78490","Plaisir",1465257.21449987
"78497","Poigny-la-Foret",141653.5356896
"78498","Poissy",2418342.91061826
"78499","Ponthevrard",188123.5669625
"78501","Porcheville",633328.02019162
"78502","Le Port-Marly",3453079.9466217
"78503","Port-Villez",141642.69198893
"78505","Prunay-le-Temple",135879.28450163
"78506","Prunay-en-Yvelines",103409.55376208
"78513","La Queue-les-Yvelines",503334.61485787
"78516","Raizeux",47553.67230798
"78517","Rambouillet",329947.94616627
"78518","Rennemoulin",2237127.57727908
"78520","Richebourg",180534.64240569
"78522","Rochefort-en-Yvelines",480817.09786802
"78524","Rocquencourt",2882386.00391343
"78528","Rolleboise",222045.17490282
"78530","Rosay",260995.2481325
"78531","Rosny-sur-Seine",293046.60727938
"78536","Sailly",380291.51910098
"78537","Saint-Arnoult-en-Yvelines",333950.82816777
"78545","Saint-Cyr-l'Ecole",2878365.09727972
"78548","Saint-Forget",659733.00246114
"78550","Saint-Germain-de-la-Grange",899916.79818258
"78551","Saint-Germain-en-Laye",3100072.83236432
"78557","Saint-Hilarion",96224.60854388
"78558","Saint-Illiers-la-Ville",93917.78611506
"78559","Saint-Illiers-le-Bois",68411.50132846
"78561","Saint-Lambert",1144757.28991507
"78562","Saint-Leger-en-Yvelines",198710.32756399
"78564","Saint-Martin-de-Brethencourt",122541.33241063
"78565","Saint-Martin-des-Champs",171852.2338203
"78567","Saint-Martin-la-Garenne",223028.38237275
"78569","Sainte-Mesme",200324.85706301
"78571","Saint-Nom-la-Breteche",1797413.26794138
"78575","Saint-Remy-les-Chevreuse",1160263.52839002
"78576","Saint-Remy-l'Honore",601359.99342904
"78586","Sartrouville",3754331.45584516
"78588","Saulx-Marchais",395402.92447286
"78590","Senlisse",500090.90021321
"78591","Septeuil",214066.072105
"78597","Soindres",356508.68728016
"78601","Sonchamp",225509.55625147
"78605","Tacoignieres",134836.83571846
"78606","Le Tartre-Gaudran",33885.07565767
"78608","Le Tertre-Saint-Denis",178322.28391811
"78609","Tessancourt-sur-Aubette",834004.26791
"78615","Thiverval-Grignon",788017.97281765
"78616","Thoiry",345721.51606588
"78618","Tilly",96481.54587667
"78620","Toussus-le-Noble",2118360.86855667
"78621","Trappes",2311947.1631796
"78623","Le Tremblay-sur-Mauldre",902713.19424626
"78624","Triel-sur-Seine",1442215.56270099
"78638","Vaux-sur-Seine",1027550.26201937
"78640","Velizy-Villacoublay",3870883.76845305
"78642","Verneuil-sur-Seine",989407.28613385
"78643","Vernouillet",1217642.20927888
"78644","La Verriere",1294462.16945344
"78646","Versailles",3708840.42260755
"78647","Vert",354529.1419044
"78650","Le Vesinet",3799888.25943979
"78653","Vicq",555381.13203349
"78655","Vieille-Eglise-en-Yvelines",284939.60869401
"78668","La Villeneuve-en-Chevrie",158583.18663585
"78672","Villennes-sur-Seine",2216412.70285199
"78674","Villepreux",1751063.63394284
"78677","Villette",287301.06244964
"78681","Villiers-le-Mahieu",231620.6716774
"78683","Villiers-Saint-Frederic",1105661.95169193
"78686","Viroflay",3823233.61591966
"78688","Voisins-le-Bretonneux",1999848.54702415
"91001","Abbeville-la-Riviere",86102.78453175
"91016","Angerville",61289.6373069
"91017","Angervilliers",458192.73561284
"91021","Arpajon",1346065.32144712
"91022","Arrancourt",79266.39660388
"91027","Athis-Mons",3788875.23367465
"91035","Authon-la-Plaine",128096.76833321
"91037","Auvernaux",1040406.34452719
"91038","Auvers-Saint-Georges",312539.22315487
"91041","Avrainville",932053.33660867
"91044","Ballainvilliers",2661291.3376319
"91045","Ballancourt-sur-Essonne",583346.67844126
"91047","Baulne",397837.36679093
"91064","Bievres",3827746.73312997
"91067","Blandy",33235.9640177
"91069","Boigneville",58693.14966304
"91075","Bois-Herpin",89268.43707959
"91079","Boissy-la-Riviere",115074.681761
"91080","Boissy-le-Cutte",274702.91619816
"91081","Boissy-le-Sec",181259.02288454
"91085","Boissy-sous-Saint-Yon",885317.32971286
"91086","Bondoufle",1634122.55940247
"91093","Boullay-les-Troux",736982.17676443
"91095","Bouray-sur-Juine",456811.2161942
"91097","Boussy-Saint-Antoine",1544576.77698613
"91098","Boutervilliers",143427.03646534
"91099","Boutigny-sur-Essonne",241783.09989991
"91100","Bouville",173924.08582103
"91103","Bretigny-sur-Orge",1470881.15675334
"91105","Breuillet",717226.79893602
"91106","Breux-Jouy",560737.19633207
"91109","Brieres-les-Scelles",225154.32367811
"91111","Briis-sous-Forges",1086816.7823116
"91112","Brouy",38400.23891609
"91114","Brunoy",1874219.75762903
"91115","Bruyeres-le-Chatel",860291.02224396
"91121","Buno-Bonnevaux",90564.04374937
"91122","Bures-sur-Yvette",1992386.57704257
"91129","Cerny",256547.50153557
"91130","Chalo-Saint-Mars",86205.38679389
"91131","Chalou-Moulineux",67527.29599912
"91132","Chamarande",497887.78661816
"91135","Champcueil",389784.08742501
"91136","Champlan",3317354.93158603
"91137","Champmotteux",64488.36555126
"91145","Chatignonville",121414.61382611
"91148","Chauffour-les-Etrechy",383365.01776889
"91156","Cheptainville",739929.6322938
"91159","Chevannes",610040.09274747
"91161","Chilly-Mazarin",3752767.06194514
"91174","Corbeil-Essonnes",1618063.8475573
"91175","Corbreuse",170096.60342919
"91179","Le Coudray-Montceaux",1398003.07880386
"91180","Courances",569308.3761249
"91182","Courcouronnes",2268822.3288211
"91184","Courdimanche-sur-Essonne",177629.72608564
"91186","Courson-Monteloup",663529.57035207
"91191","Crosne",2808029.63012043
"91195","Dannemois",490738.37083147
"91198","D'Huison-Longueville",233838.5333714
"91200","Dourdan",336317.6229584
"91201","Draveil",2311549.53915361
"91204","Echarcon",1146781.79333865
"91207","Egly",978849.47928235
"91215","Epinay-sous-Senart",1682542.01232123
"91216","Epinay-sur-Orge",2942280.91266664
"91222","Estouches",38603.36902129
"91223","Etampes",232973.94448904
"91225","Etiolles",1394132.44785454
"91226","Etrechy",487422.03375769
"91228","Evry",2017940.51775463
"91232","La Ferte-Alais",344010.43495169
"91235","Fleury-Merogis",2086157.64910398
"91240","Fontaine-la-Riviere",103662.01581872
"91243","Fontenay-les-Briis",1075114.64322173
"91244","Fontenay-le-Vicomte",751448.29119904
"91247","La Foret-le-Roi",168923.84113897
"91248","La Foret-Sainte-Croix",115634.18640852
"91249","Forges-les-Bains",641074.90676092
"91272","Gif-sur-Yvette",1633761.40905079
"91273","Gironville-sur-Essonne",114378.94724507
"91274","Gometz-la-Ville",1512408.31607555
"91275","Gometz-le-Chatel",1525359.61923758
"91284","Les Granges-le-Roi",220338.22926693
"91286","Grigny",2379509.68348183
"91292","Guibeville",904018.26824829
"91293","Guigneville-sur-Essonne",293085.31514177
"91294","Guillerval",77882.33176718
"91312","Igny",3604983.63938521
"91315","Itteville",412543.22798069
"91318","Janville-sur-Juine",346860.92112034
"91319","Janvry",1068659.2504204
"91326","Juvisy-sur-Orge",3221153.46894597
"91330","Lardy",469791.96230352
"91332","Leudeville",761638.12647485
"91333","Leuville-sur-Orge",1734237.07697419
"91338","Limours",735704.72242393
"91339","Linas",1445643.08782428
"91340","Lisses",1603776.23970653
"91345","Longjumeau",3336219.08339072
"91347","Longpont-sur-Orge",2086267.99093977
"91359","Maisse",168200.04699828
"91363","Marcoussis",1845853.76679213
"91374","Marolles-en-Beauce",97394.3287641
"91376","Marolles-en-Hurepoix",841553.48258027
"91377","Massy",4022168.56319506
"91378","Mauchamps",626660.50294675
"91386","Mennecy",1004674.02019138
"91390","Mereville",49739.58356471
"91393","Merobert",79687.32921123
"91399","Mespuits",78583.44368569
"91405","Milly-la-Foret",335232.5051655
"91408","Moigny-sur-Ecole",300007.52586781
"91411","Les Molieres",898175.09940149
"91412","Mondeville",307910.23002244
"91414","Monnerville",81035.16587769
"91421","Montgeron",2633446.24051131
"91425","Montlhery",2401831.1185244
"91432","Morangis",3326567.89467554
"91433","Morigny-Champigny",263697.25762964
"91434","Morsang-sur-Orge",3064229.84272427
"91435","Morsang-sur-Seine",755793.44751273
"91441","Nainville-les-Roches",675711.93188022
"91457","La Norville",1148388.00484605
"91458","Nozay",2048944.37571173
"91461","Ollainville",1065632.79712326
"91463","Oncy-sur-Ecole",224700.89072439
"91468","Ormoy",1095981.78375751
"91469","Ormoy-la-Riviere",138793.05864789
"91471","Orsay",2553595.580983
"91473","Orveau",182610.11394188
"91477","Palaiseau",2833262.09474131
"91479","Paray-Vieille-Poste",3932501.72352465
"91482","Pecqueuse",685430.90204866
"91494","Le Plessis-Pate",1447304.37907013
"91495","Plessis-Saint-Benoist",107837.33537211
"91507","Prunay-sur-Essonne",87008.60825967
"91508","Puiselet-le-Marais",112674.31214135
"91511","Pussay",69642.71209913
"91514","Quincy-sous-Senart",1459087.2512591
"91519","Richarville",108629.55667461
"91521","Ris-Orangis",2164875.49461223
"91525","Roinville",254762.96327307
"91526","Roinvilliers",70132.22748882
"91533","Saclas",82182.19743068
"91534","Saclay",3040946.69123237
"91538","Saint-Aubin",2333539.9027932
"91540","Saint-Cheron",427673.35137071
"91544","Saint-Cyr-la-Riviere",94244.41631325
"91546","Saint-Cyr-sous-Dourdan",435554.40926135
"91547","Saint-Escobille",104461.92053228
"91549","Sainte-Genevieve-des-Bois",2472679.2219971
"91552","Saint-Germain-les-Arpajon",1109722.74520916
"91553","Saint-Germain-les-Corbeil",1657101.04930224
"91556","Saint-Hilaire",117019.62047104
"91560","Saint-Jean-de-Beauregard",1689384.1607784
"91568","Saint-Maurice-Montcouronne",534638.49860965
"91570","Saint-Michel-sur-Orge",1869734.32101591
"91573","Saint-Pierre-du-Perray",1333073.66577536
"91577","Saintry-sur-Seine",1107148.6875509
"91578","Saint-Sulpice-de-Favieres",489631.70597247
"91579","Saint-Vrain",594948.99933791
"91581","Saint-Yon",790778.61429649
"91587","Saulx-les-Chartreux",3097360.14224971
"91589","Savigny-sur-Orge",3421576.36901299
"91593","Sermaise",211722.71750533
"91599","Soisy-sur-Ecole",530259.39874038
"91600","Soisy-sur-Seine",1688860.49432564
"91602","Souzy-la-Briche",419321.69035137
"91613","Congerville-Thionville",63408.47192918
"91617","Tigery",1646881.08418778
"91619","Torfou",532209.46690365
"91629","Valpuiseaux",111841.84793834
"91630","Le Val-Saint-Germain",380743.44370061
"91631","Varennes-Jarcy",1278100.71128903
"91634","Vaugrigneuse",720910.22420878
"91635","Vauhallan",3252598.48045511
"91639","Vayres-sur-Essonne",197973.94371776
"91645","Verrieres-le-Buisson",3864207.93351153
"91648","Vert-le-Grand",980212.96376682
"91649","Vert-le-Petit",710849.68500514
"91654","Videlles",385196.62627955
"91657","Vigneux-sur-Seine",2819409.53661892
"91659","Villabe",1371561.60708736
"91661","Villebon-sur-Yvette",2358376.57808488
"91662","Villeconin",351606.00683121
"91665","La Ville-du-Bois",2841769.00550099
"91666","Villejust",2386754.37856865
"91667","Villemoisson-sur-Orge",2956695.47238412
"91671","Villeneuve-sur-Auvers",277466.57558614
"91679","Villiers-le-Bacle",2353550.01188757
"91685","Villiers-sur-Orge",2371449.05666967
"91687","Viry-Chatillon",2451092.88318716
"91689","Wissous",3746148.02942488
"91691","Yerres",2374902.69438441
"91692","Les Ulis",2016864.58693942
"92002","Antony",4086229.99236787
"92004","Asnieres-sur-Seine",6026094.01304919
"92007","Bagneux",5384684.55279135
"92009","Bois-Colombes",5113015.05955959
"92012","Boulogne-Billancourt",5932585.1890431
"92014","Bourg-la-Reine",5054280.96982952
"92019","Chatenay-Malabry",4462790.99621749
"92020","Chatillon",5501697.28864102
"92022","Chaville",4379546.35376184
"92023","Clamart",5082124.32638981
"92024","Clichy",6233175.502456
"92025","Colombes",5330525.09128772
"92026","Courbevoie",5855895.3550974
"92032","Fontenay-aux-Roses",5097840.12870272
"92033","Garches",4189477.04577657
"92035","La Garenne-Colombes",5459959.76450961
"92036","Gennevilliers",5859756.04849298
"92040","Issy-les-Moulineaux",5823670.23655269
"92044","Levallois-Perret",6061576.78250466
"92046","Malakoff",5980272.98157145
"92047","Marnes-la-Coquette",4331258.29861294
"92048","Meudon",5115894.94875195
"92049","Montrouge",6101156.13172655
"92050","Nanterre",4983322.53661161
"92051","Neuilly-sur-Seine",6014857.65599001
"92060","Le Plessis-Robinson",4640689.91211144
"92062","Puteaux",5498967.09807733
"92063","Rueil-Malmaison",4322276.96104253
"92064","Saint-Cloud",4999350.05537111
"92071","Sceaux",4510223.12513662
"92072","Sevres",5231647.17337342
"92073","Suresnes",5472772.71751607
"92075","Vanves",6017674.58500032
"92076","Vaucresson",4292135.04428145
"92077","Ville-d'Avray",4161843.71210351
"92078","Villeneuve-la-Garenne",5953826.46027875
"93001","Aubervilliers",6229864.17359668
"93005","Aulnay-sous-Bois",4491842.83996459
"93006","Bagnolet",6171973.27517489
"93007","Le Blanc-Mesnil",4996524.99191811
"93008","Bobigny",5880749.74778943
"93010","Bondy",5501200.23551846
"93013","Le Bourget",5625474.62881599
"93014","Clichy-sous-Bois",3868360.75984453
"93015","Coubron",3031120.61846529
"93027","La Courneuve",6006192.55760452
"93029","Drancy",5501420.06697805
"93030","Dugny",4980921.65628447
"93031","Epinay-sur-Seine",5264193.24549305
"93032","Gagny",4224684.89675968
"93033","Gournay-sur-Marne",3521746.22630384
"93039","L'Ile-Saint-Denis",5969894.2212843
"93045","Les Lilas",6313449.74940696
"93046","Livry-Gargan",4497055.99719227
"93047","Montfermeil",3564876.7845874
"93048","Montreuil",5870007.0043031
"93049","Neuilly-Plaisance",4821027.21024092
"93050","Neuilly-sur-Marne",4245561.03193658
"93051","Noisy-le-Grand",4274347.63330104
"93053","Noisy-le-Sec",5647306.14523623
"93055","Pantin",6433164.61854505
"93057","Les Pavillons-sous-Bois",5151787.95395513
"93059","Pierrefitte-sur-Seine",4857449.13073281
"93061","Le Pre-Saint-Gervais",6332368.1953728
"93062","Le Raincy",4830112.94080155
"93063","Romainville",5980616.40157739
"93064","Rosny-sous-Bois",5642125.93580403
"93066","Saint-Denis",5888726.12955385
"93070","Saint-Ouen",6369590.8613377
"93071","Sevran",3765423.57703009
"93072","Stains",5237834.02279184
"93073","Tremblay-en-France",2766014.2534729
"93074","Vaujours",3553159.56447349
"93077","Villemomble",5269198.66547534
"93078","Villepinte",3229442.65528469
"93079","Villetaneuse",4852388.35359464
"94001","Ablon-sur-Seine",3531872.44509791
"94002","Alfortville",5138290.32836465
"94003","Arcueil",5826916.94200914
"94004","Boissy-Saint-Leger",3530769.91411781
"94011","Bonneuil-sur-Marne",4111473.25723773
"94015","Bry-sur-Marne",4607758.0501022
"94016","Cachan",5638478.15322308
"94017","Champigny-sur-Marne",4782317.66624386
"94018","Charenton-le-Pont",5930972.11352091
"94019","Chennevieres-sur-Marne",3514951.62320081
"94021","Chevilly-Larue",5147018.57608578
"94022","Choisy-le-Roi",4935612.29689049
"94028","Creteil",5182057.83442211
"94033","Fontenay-sous-Bois",5427521.04492829
"94034","Fresnes",4917488.35392166
"94037","Gentilly",6267996.96516407
"94038","L'Hay-les-Roses",5058716.45889728
"94041","Ivry-sur-Seine",5992701.93029192
"94042","Joinville-le-Pont",5648650.98223222
"94043","Le Kremlin-Bicetre",6278083.66220664
"94044","Limeil-Brevannes",3583706.29919637
"94046","Maisons-Alfort",5777893.05272005
"94047","Mandres-les-Roses",1850064.81997131
"94048","Marolles-en-Brie",1969028.50586993
"94052","Nogent-sur-Marne",5402812.71691556
"94053","Noiseau",2800911.73035271
"94054","Orly",4119043.7067536
"94055","Ormesson-sur-Marne",3097758.00218913
"94056","Perigny",1516476.90554909
"94058","Le Perreux-sur-Marne",5099896.83476503
"94059","Le Plessis-Trevise",3185092.35823889
"94060","La Queue-en-Brie",2805145.06009546
"94065","Rungis",4704383.88089565
"94067","Saint-Mande",6457146.87392982
"94068","Saint-Maur-des-Fosses",4718059.17534807
"94069","Saint-Maurice",4826778.33497033
"94070","Santeny",1571485.13582756
"94071","Sucy-en-Brie",3234789.38642101
"94073","Thiais",5044861.85655366
"94074","Valenton",3766196.34208383
"94075","Villecresnes",2443266.23995828
"94076","Villejuif",5701929.41305022
"94077","Villeneuve-le-Roi",3887430.76998439
"94078","Villeneuve-Saint-Georges",3609821.47241168
"94079","Villiers-sur-Marne",4609194.03540033
"94080","Vincennes",6013625.1618898
"94081","Vitry-sur-Seine",5348821.83904983
"95002","Ableiges",897279.27933523
"95008","Aincourt",256716.92750141
"95011","Ambleville",102481.10718234
"95012","Amenucourt",78168.9257141
"95014","Andilly",3004378.56315486
"95018","Argenteuil",4918572.82359138
"95019","Arnouville",4053154.44260127
"95023","Arronville",369135.34686535
"95024","Arthies",278211.17096711
"95026","Asnieres-sur-Oise",624977.16955538
"95028","Attainville",2261701.80282615
"95039","Auvers-sur-Oise",1929837.11857823
"95040","Avernes",540812.78320244
"95042","Baillet-en-France",2053493.37261188
"95046","Banthelu",312343.56052207
"95051","Beauchamp",2998899.3225779
"95052","Beaumont-sur-Oise",895980.46261948
"95054","Le Bellay-en-Vexin",308618.87062536
"95055","Bellefontaine",791688.65675539
"95056","Belloy-en-France",1465694.82409687
"95058","Bernes-sur-Oise",585682.17765802
"95059","Berville",168193.16095186
"95060","Bessancourt",2741404.05061341
"95061","Bethemont-la-Foret",1751950.5839357
"95063","Bezons",4839676.30882746
"95074","Boisemont",1057616.80437048
"95078","Boissy-l'Aillerie",1198736.62744484
"95088","Bonneuil-en-France",4187392.08638676
"95091","Bouffemont",2032762.92112046
"95094","Bouqueval",2354120.57837757
"95101","Bray-et-Lu",74440.07012935
"95102","Breancon",466230.58064354
"95110","Brignancourt",293270.81624313
"95116","Bruyeres-sur-Oise",326961.24599141
"95119","Buhy",105380.79719921
"95120","Butry-sur-Oise",1545031.71451331
"95127","Cergy",1758008.25147758
"95134","Champagne-sur-Oise",832162.42051006
"95139","La Chapelle-en-Vexin",196922.16689497
"95141","Charmont",314766.30993014
"95142","Chars",248845.61869285
"95144","Chatenay-en-France",929519.64415393
"95149","Chaumontel",805675.31926601
"95150","Chaussy",103203.72259562
"95151","Chauvry",2114271.99271618
"95154","Chennevieres-les-Louvres",3042247.0264587
"95157","Cherence",113611.44362754
"95166","Clery-en-Vexin",412852.18488751
"95169","Commeny",482049.37105396
"95170","Condecourt",850762.78637164
"95176","Cormeilles-en-Parisis",3484429.60942159
"95177","Cormeilles-en-Vexin",825820.72331883
"95181","Courcelles-sur-Viosne",1241350.63178103
"95183","Courdimanche",1182752.49762321
"95197","Deuil-la-Barre",4277352.57311172
"95199","Domont",2333228.56599872
"95203","Eaubonne",3761144.81966049
"95205","Ecouen",2976134.97358133
"95210","Enghien-les-Bains",4697689.56891539
"95211","Ennery",1379323.26296861
"95212","Epiais-les-Louvres",1533121.11795496
"95213","Epiais-Rhus",659406.92336598
"95214","Epinay-Champlatreux",1361471.74815217
"95218","Eragny",2364387.34243234
"95219","Ermont",3821330.07345281
"95229","Ezanville",2951100.02979184
"95241","Fontenay-en-Parisis",1788522.68791564
"95250","Fosses",939087.6058213
"95252","Franconville",3904737.93710707
"95253","Fremainville",479152.52175349
"95254","Fremecourt",583915.58636803
"95256","Frepillon",2657505.97439511
"95257","La Frette-sur-Seine",3198906.95013355
"95258","Frouville",358076.08469667
"95259","Gadancourt",353816.0523645
"95268","Garges-les-Gonesse",4277957.73204591
"95270","Genainville",149717.71229803
"95271","Genicourt",1424043.10068323
"95277","Gonesse",3871090.0006177
"95280","Goussainville",1895025.04578016
"95282","Gouzangrez",495162.36089928
"95287","Grisy-les-Platres",650921.74827024
"95288","Groslay",3847185.88769816
"95295","Guiry-en-Vexin",397297.24854361
"95298","Haravilliers",243129.89515838
"95301","Haute-Isle",141155.33610629
"95303","Le Heaulme",168614.68600727
"95304","Hedouville",344190.7287973
"95306","Herblay",3013634.11589217
"95308","Herouville",1186449.94242365
"95309","Hodent",273704.1321848
"95313","L'Isle-Adam",1065377.51601062
"95316","Jagny-sous-Bois",1006758.51337891
"95323","Jouy-le-Moutier",1347133.10328369
"95328","Labbeville",540250.02430849
"95331","Lassy",812349.74410222
"95341","Livilliers",1183219.58060034
"95348","Longuesse",700760.97109863
"95351","Louvres",2045488.27105984
"95352","Luzarches",1042154.80113787
"95353","Maffliers",2026862.07509623
"95355","Magny-en-Vexin",328024.3649729
"95365","Mareil-en-France",1385304.84520183
"95369","Margency",3384303.35068963
"95370","Marines",419814.54385076
"95371","Marly-la-Ville",904264.14338951
"95379","Maudetour-en-Vexin",185755.78470203
"95387","Menouville",579796.77656756
"95388","Menucourt",970190.27424963
"95392","Meriel",1839793.6659866
"95394","Mery-sur-Oise",2238210.62573069
"95395","Le Mesnil-Aubry",2037380.13376943
"95409","Moisselles",2577383.16624482
"95422","Montgeroult",1098663.8586795
"95424","Montigny-les-Cormeilles",3835080.5353304
"95426","Montlignon",3101984.97924006
"95427","Montmagny",4437340.45851565
"95428","Montmorency",3621874.72514096
"95429","Montreuil-sur-Epte",50571.51022652
"95430","Montsoult",2109225.90067775
"95436","Mours",1131364.48179483
"95438","Moussy",352442.21945777
"95445","Nerville-la-Foret",1383353.89122164
"95446","Nesles-la-Vallee",813568.62026704
"95447","Neuilly-en-Vexin",237488.87658974
"95450","Neuville-sur-Oise",1663983.32825839
"95452","Nointel",732069.42838687
"95456","Noisy-sur-Oise",460965.12452754
"95459","Nucourt",242523.84604725
"95462","Omerville",127484.16435452
"95476","Osny",1384811.20996432
"95480","Parmain",994366.56422104
"95483","Le Perchay",504625.19010475
"95487","Persan",927929.37845461
"95488","Pierrelaye",2342786.45968638
"95489","Piscop",3178866.99720489
"95491","Le Plessis-Bouchard",3554613.75078995
"95492","Le Plessis-Gassot",2208839.57506171
"95493","Le Plessis-Luzarches",707055.39700053
"95500","Pontoise",2139111.31151663
"95504","Presles",1089156.27318492
"95509","Puiseux-en-France",1469210.46619228
"95510","Puiseux-Pontoise",1562295.35172107
"95523","La Roche-Guyon",110877.38086181
"95527","Roissy-en-France",2964111.87089849
"95529","Ronquerolles",458478.41605745
"95535","Sagy",920460.11098801
"95539","Saint-Brice-sous-Foret",3723016.33610454
"95541","Saint-Clair-sur-Epte",90770.75432784
"95543","Saint-Cyr-en-Arthies",209454.88911793
"95554","Saint-Gervais",204782.06090838
"95555","Saint-Gratien",4691927.77991097
"95563","Saint-Leu-la-Foret",3180653.34777757
"95566","Saint-Martin-du-Tertre",859530.82725154
"95572","Saint-Ouen-l'Aumone",2216681.53716674
"95574","Saint-Prix",2469292.31828515
"95580","Saint-Witz",1767969.84327847
"95582","Sannois",4308872.17498095
"95584","Santeuil",395681.3798237
"95585","Sarcelles",3929974.52745157
"95592","Seraincourt",622656.3769339
"95594","Seugy",728732.28841458
"95598","Soisy-sous-Montmorency",3859457.23894857
"95604","Survilliers",1402759.4128327
"95607","Taverny",2721147.98769047
"95610","Themericourt",661543.74319296
"95611","Theuville",281790.07073135
"95612","Le Thillay",3047245.68091998
"95625","Us",659705.87661594
"95627","Vallangoujard",802665.71262096
"95628","Valmondois",1203463.55744151
"95633","Vaudherland",3297198.06677564
"95637","Vaureal",1236625.38441572
"95641","Vemars",1397571.93874765
"95651","Vetheuil",189627.9428795
"95652","Viarmes",882962.81482145
"95656","Vienne-en-Arthies",173571.66424572
"95658","Vigny",837392.79623986
"95660","Villaines-sous-Bois",1895676.16172578
"95675","Villeron",1283410.89721855
"95676","Villers-en-Arthies",158034.81272755
"95678","Villiers-Adam",1932655.11957266
"95680","Villiers-le-Bel",3228886.96803718
"95682","Villiers-le-Sec",1783008.75397114
"95690","Wy-dit-Joli-Village",330961.44643238
