"ID","NAMES","population_AsTheCrowFlies_POT_7500"
"78320","Jeufosse",24313.71501333
"78321","Jouars-Pontchartrain",170973.8362349
"78322","Jouy-en-Josas",531811.85330814
"78324","Jouy-Mauvoisin",97998.49940673
"78325","Jumeauville",60198.12869465
"78327","Juziers",115742.86213401
"78329","Lainville-en-Vexin",42291.51919034
"78334","Levis-Saint-Nom",129625.14280726
"78335","Limay",125774.12228481
"78337","Limetz-Villez",21354.52707561
"78343","Les Loges-en-Josas",426987.57249326
"78344","Lommoye",20645.96952397
"78346","Longnes",22844.28516884
"78349","Longvilliers",32956.41727197
"78350","Louveciennes",658614.60099291
"78354","Magnanville",112216.2063453
"78356","Magny-les-Hameaux",241954.49525006
"78358","Maisons-Laffitte",738733.28389921
"78361","Mantes-la-Jolie",117186.66919098
"78362","Mantes-la-Ville",121638.45304219
"78364","Marcq",49246.45451798
"78366","Mareil-le-Guyon",93673.63672615
"78367","Mareil-Marly",446077.20023003
"78368","Mareil-sur-Mauldre",70233.13357709
"78372","Marly-le-Roi",525417.26621804
"78380","Maule",67349.81653749
"78381","Maulette",14538.28126285
"78382","Maurecourt",361771.69836692
"78383","Maurepas",184696.59898337
"78384","Medan",237355.98275231
"78385","Menerville",51484.22981181
"78389","Mere",59892.47806544
"78391","Mericourt",64986.22022772
"78396","Le Mesnil-le-Roi",652332.92794106
"78397","Le Mesnil-Saint-Denis",186029.8391571
"78398","Les Mesnuls",66476.71844631
"78401","Meulan-en-Yvelines",148786.15329528
"78402","Mezieres-sur-Seine",112042.6576862
"78403","Mezy-sur-Seine",120070.1409496
"78404","Millemont",26190.6700474
"78406","Milon-la-Chapelle",200303.07423592
"78407","Mittainville",5656.19361352
"78410","Moisson",45161.70185902
"78413","Mondreville",12714.31785807
"78415","Montainville",59021.46009608
"78416","Montalet-le-Bois",58798.85459422
"78417","Montchauvet",23172.98114096
"78418","Montesson",804048.78362759
"78420","Montfort-l'Amaury",48904.94532522
"78423","Montigny-le-Bretonneux",327805.81191469
"78431","Morainvilliers",161336.63112887
"78437","Mousseaux-sur-Seine",62250.07609654
"78439","Mulcent",23507.5656793
"78440","Les Mureaux",156905.65446003
"78442","Neauphle-le-Chateau",156192.09866925
"78443","Neauphle-le-Vieux",95737.07494318
"78444","Neauphlette",16190.15115596
"78451","Nezel",99894.88146035
"78455","Noisy-le-Roi",389848.65452996
"78460","Oinville-sur-Montcient",91983.19904853
"78464","Orcemont",27453.14397101
"78465","Orgerus",24660.69509817
"78466","Orgeval",166393.39865425
"78470","Orphin",15896.1200572
"78472","Orsonville",5745.09957817
"78474","Orvilliers",20185.06435481
"78475","Osmoy",28135.86108411
"78478","Paray-Douaville",5694.21127174
"78481","Le Pecq",591966.82113614
"78484","Perdreauville",72790.66261969
"78486","Le Perray-en-Yvelines",54864.12090145
"78490","Plaisir",217590.91263913
"78497","Poigny-la-Foret",31542.55686847
"78498","Poissy",269805.45669048
"78499","Ponthevrard",24032.21972172
"78501","Porcheville",127134.44526588
"78502","Le Port-Marly",627216.16171283
"78503","Port-Villez",15464.66433639
"78505","Prunay-le-Temple",23003.58674369
"78506","Prunay-en-Yvelines",8726.12601322
"78513","La Queue-les-Yvelines",32017.13490159
"78516","Raizeux",10969.22401178
"78517","Rambouillet",43349.42677622
"78518","Rennemoulin",368930.4874694
"78520","Richebourg",18997.51087995
"78522","Rochefort-en-Yvelines",30434.28591031
"78524","Rocquencourt",572205.46996183
"78528","Rolleboise",63001.8854997
"78530","Rosay",51984.3490571
"78531","Rosny-sur-Seine",74523.75502791
"78536","Sailly",69489.22348199
"78537","Saint-Arnoult-en-Yvelines",26906.62445457
"78545","Saint-Cyr-l'Ecole",414016.62747205
"78548","Saint-Forget",134257.19497207
"78550","Saint-Germain-de-la-Grange",131446.52371191
"78551","Saint-Germain-en-Laye",500893.32199002
"78557","Saint-Hilarion",18770.87360432
"78558","Saint-Illiers-la-Ville",28089.71702751
"78559","Saint-Illiers-le-Bois",15405.34422823
"78561","Saint-Lambert",198334.9990869
"78562","Saint-Leger-en-Yvelines",26268.30911226
"78564","Saint-Martin-de-Brethencourt",21060.17336655
"78565","Saint-Martin-des-Champs",32144.38378946
"78567","Saint-Martin-la-Garenne",88921.21983117
"78569","Sainte-Mesme",26113.21847565
"78571","Saint-Nom-la-Breteche",270014.04262274
"78575","Saint-Remy-les-Chevreuse",151135.90654795
"78576","Saint-Remy-l'Honore",104447.2069173
"78586","Sartrouville",974012.98588367
"78588","Saulx-Marchais",59073.74411389
"78590","Senlisse",67350.35023751
"78591","Septeuil",32091.60973703
"78597","Soindres",97142.23434329
"78601","Sonchamp",27932.3921977
"78605","Tacoignieres",22121.96972145
"78606","Le Tartre-Gaudran",5182.0090675
"78608","Le Tertre-Saint-Denis",49663.31687993
"78609","Tessancourt-sur-Aubette",138349.77319944
"78615","Thiverval-Grignon",155675.35899805
"78616","Thoiry",43248.66437364
"78618","Tilly",12601.98809794
"78620","Toussus-le-Noble",316304.9332748
"78621","Trappes",281272.56377928
"78623","Le Tremblay-sur-Mauldre",128097.59859698
"78624","Triel-sur-Seine",294902.15414988
"78638","Vaux-sur-Seine",237411.26010151
"78640","Velizy-Villacoublay",894803.97619429
"78642","Verneuil-sur-Seine",223854.7113741
"78643","Vernouillet",231721.8756582
"78644","La Verriere",199877.11024852
"78646","Versailles",537922.91555209
"78647","Vert",88116.30928268
"78650","Le Vesinet",778204.50042
"78653","Vicq",63031.29586008
"78655","Vieille-Eglise-en-Yvelines",50893.28011785
"78668","La Villeneuve-en-Chevrie",25040.65750257
"78672","Villennes-sur-Seine",225337.79761474
"78674","Villepreux",307561.06222423
"78677","Villette",73740.65619417
"78681","Villiers-le-Mahieu",35779.40769865
"78683","Villiers-Saint-Frederic",120536.84939721
"78686","Viroflay",864740.00909124
"78688","Voisins-le-Bretonneux",293428.97153732
"91001","Abbeville-la-Riviere",12607.40427174
"91016","Angerville",9806.80516499
"91017","Angervilliers",43027.97192601
"91021","Arpajon",167718.60579606
"91022","Arrancourt",11164.06181873
"91027","Athis-Mons",717993.9117702
"91035","Authon-la-Plaine",10402.79267988
"91037","Auvernaux",113330.27567397
"91038","Auvers-Saint-Georges",43319.25957401
"91041","Avrainville",114397.57337817
"91044","Ballainvilliers",463499.83295944
"91045","Ballancourt-sur-Essonne",81586.98614878
"91047","Baulne",55438.53429676
"91064","Bievres",673608.19868944
"91067","Blandy",3801.76596314
"91069","Boigneville",6486.21060187
"91075","Bois-Herpin",14024.58136063
"91079","Boissy-la-Riviere",29797.74158906
"91080","Boissy-le-Cutte",40650.23367845
"91081","Boissy-le-Sec",32905.59387292
"91085","Boissy-sous-Saint-Yon",90342.32329711
"91086","Bondoufle",381454.01414321
"91093","Boullay-les-Troux",83975.69582179
"91095","Bouray-sur-Juine",67331.16606541
"91097","Boussy-Saint-Antoine",328191.12605447
"91098","Boutervilliers",25088.16132985
"91099","Boutigny-sur-Essonne",28838.28690805
"91100","Bouville",26818.26367288
"91103","Bretigny-sur-Orge",264542.12963149
"91105","Breuillet",80662.84721508
"91106","Breux-Jouy",66983.48459354
"91109","Brieres-les-Scelles",41216.70351013
"91111","Briis-sous-Forges",101382.03623969
"91112","Brouy",4101.50965102
"91114","Brunoy",422326.27700574
"91115","Bruyeres-le-Chatel",125194.81711137
"91121","Buno-Bonnevaux",12855.34016602
"91122","Bures-sur-Yvette",211590.16017938
"91129","Cerny",49059.40636167
"91130","Chalo-Saint-Mars",25069.42312996
"91131","Chalou-Moulineux",16730.67056114
"91132","Chamarande",62149.74633791
"91135","Champcueil",70098.05922263
"91136","Champlan",575944.67480947
"91137","Champmotteux",6392.72616909
"91145","Chatignonville",11943.11945416
"91148","Chauffour-les-Etrechy",47200.59679317
"91156","Cheptainville",108585.01272116
"91159","Chevannes",111491.81092911
"91161","Chilly-Mazarin",654029.98954069
"91174","Corbeil-Essonnes",290814.01740324
"91175","Corbreuse",20036.98024777
"91179","Le Coudray-Montceaux",178089.81631063
"91180","Courances",26108.70338212
"91182","Courcouronnes",397525.73340386
"91184","Courdimanche-sur-Essonne",22939.46984565
"91186","Courson-Monteloup",83250.48900345
"91191","Crosne",636796.47330223
"91195","Dannemois",34409.25520019
"91198","D'Huison-Longueville",35409.4208899
"91200","Dourdan",28788.49694433
"91201","Draveil",557639.41516885
"91204","Echarcon",226704.77653272
"91207","Egly",127424.46307223
"91215","Epinay-sous-Senart",371390.37131072
"91216","Epinay-sur-Orge",515950.00500514
"91222","Estouches",8213.15802089
"91223","Etampes",37563.62010992
"91225","Etiolles",395185.82675597
"91226","Etrechy",44999.51704168
"91228","Evry",399141.21574765
"91232","La Ferte-Alais",47510.00190796
"91235","Fleury-Merogis",445856.3449819
"91240","Fontaine-la-Riviere",22196.39416162
"91243","Fontenay-les-Briis",115600.15345508
"91244","Fontenay-le-Vicomte",134089.64920673
"91247","La Foret-le-Roi",24510.40901452
"91248","La Foret-Sainte-Croix",20299.37525637
"91249","Forges-les-Bains",60467.52438516
"91272","Gif-sur-Yvette",182793.32769408
"91273","Gironville-sur-Essonne",10827.20882516
"91274","Gometz-la-Ville",127173.44857567
"91275","Gometz-le-Chatel",163853.66059623
"91284","Les Granges-le-Roi",22983.59019615
"91286","Grigny",518805.55262542
"91292","Guibeville",143533.648783
"91293","Guigneville-sur-Essonne",39514.58555375
"91294","Guillerval",24212.07509831
"91312","Igny",573922.16538755
"91315","Itteville",70126.29878754
"91318","Janville-sur-Juine",55589.14219809
"91319","Janvry",147789.28396631
"91326","Juvisy-sur-Orge",630456.65590838
"91330","Lardy",81225.16126764
"91332","Leudeville",183923.20362969
"91333","Leuville-sur-Orge",253330.42524288
"91338","Limours",78691.68007225
"91339","Linas",259293.37141714
"91340","Lisses",299260.54876947
"91345","Longjumeau",551561.39517519
"91347","Longpont-sur-Orge",365234.79893884
"91359","Maisse",17891.75498849
"91363","Marcoussis",225020.19229252
"91374","Marolles-en-Beauce",20084.67969187
"91376","Marolles-en-Hurepoix",152629.00867848
"91377","Massy",699001.46509021
"91378","Mauchamps",64483.46052418
"91386","Mennecy",173071.73836448
"91390","Mereville",12414.50840726
"91393","Merobert",11425.44367175
"91399","Mespuits",8013.25598199
"91405","Milly-la-Foret",19827.43580035
"91408","Moigny-sur-Ecole",27645.7871466
"91411","Les Molieres",96007.82093774
"91412","Mondeville",53940.99220642
"91414","Monnerville",15190.74573038
"91421","Montgeron",531282.15913207
"91425","Montlhery",337146.40775831
"91432","Morangis",664225.34070127
"91433","Morigny-Champigny",38578.26863382
"91434","Morsang-sur-Orge",501922.08957601
"91435","Morsang-sur-Seine",216531.63262392
"91441","Nainville-les-Roches",74820.73796169
"91457","La Norville",168322.51549042
"91458","Nozay",321439.98693403
"91461","Ollainville",169725.14082412
"91463","Oncy-sur-Ecole",17245.97843771
"91468","Ormoy",214048.33664525
"91469","Ormoy-la-Riviere",34739.85416148
"91471","Orsay",283989.87190285
"91473","Orveau",32089.84577289
"91477","Palaiseau",453209.78586467
"91479","Paray-Vieille-Poste",844122.33428276
"91482","Pecqueuse",53282.13861581
"91494","Le Plessis-Pate",330673.54178451
"91495","Plessis-Saint-Benoist",14251.94281989
"91507","Prunay-sur-Essonne",9527.88873246
"91508","Puiselet-le-Marais",18852.8260195
"91511","Pussay",11220.40069117
"91514","Quincy-sous-Senart",319041.99133079
"91519","Richarville",16723.00797478
"91521","Ris-Orangis",479224.59055372
"91525","Roinville",29830.96001216
"91526","Roinvilliers",7782.96338539
"91533","Saclas",23868.61554813
"91534","Saclay",368558.5613154
"91538","Saint-Aubin",236673.77214062
"91540","Saint-Cheron",50622.16149004
"91544","Saint-Cyr-la-Riviere",20222.07680191
"91546","Saint-Cyr-sous-Dourdan",37119.41736767
"91547","Saint-Escobille",6947.30098716
"91549","Sainte-Genevieve-des-Bois",435542.97216057
"91552","Saint-Germain-les-Arpajon",206071.82988245
"91553","Saint-Germain-les-Corbeil",327531.2076519
"91556","Saint-Hilaire",33492.26486265
"91560","Saint-Jean-de-Beauregard",192046.52484054
"91568","Saint-Maurice-Montcouronne",59891.9289091
"91570","Saint-Michel-sur-Orge",379459.80241869
"91573","Saint-Pierre-du-Perray",260249.30501766
"91577","Saintry-sur-Seine",251570.26812486
"91578","Saint-Sulpice-de-Favieres",64399.55968082
"91579","Saint-Vrain",100431.31694521
"91581","Saint-Yon",89198.27402891
"91587","Saulx-les-Chartreux",453325.26613476
"91589","Savigny-sur-Orge",588916.28109724
"91593","Sermaise",37158.14961553
"91599","Soisy-sur-Ecole",45636.98698002
"91600","Soisy-sur-Seine",454340.91837624
"91602","Souzy-la-Briche",50635.3798533
"91613","Congerville-Thionville",10435.54283401
"91617","Tigery",315119.58782693
"91619","Torfou",79965.89854585
"91629","Valpuiseaux",14151.28520954
"91630","Le Val-Saint-Germain",44403.50763627
"91631","Varennes-Jarcy",250117.58852635
"91634","Vaugrigneuse",62664.82314385
"91635","Vauhallan",442818.5571044
"91639","Vayres-sur-Essonne",26513.10692655
"91645","Verrieres-le-Buisson",843500.57348099
"91648","Vert-le-Grand",254421.79303993
"91649","Vert-le-Petit",140955.73128891
"91654","Videlles",40399.0941303
"91657","Vigneux-sur-Seine",636752.56514906
"91659","Villabe",250525.89637755
"91661","Villebon-sur-Yvette",398556.56919747
"91662","Villeconin",39079.47749313
"91665","La Ville-du-Bois",383985.15328489
"91666","Villejust",320117.15591332
"91667","Villemoisson-sur-Orge",496945.79161337
"91671","Villeneuve-sur-Auvers",39556.14616325
"91679","Villiers-le-Bacle",257713.973652
"91685","Villiers-sur-Orge",443328.3471883
"91687","Viry-Chatillon",552495.29308132
"91689","Wissous",868262.69579827
"91691","Yerres",523386.23619919
"91692","Les Ulis",236955.35280293
"92002","Antony",1064785.80256328
"92004","Asnieres-sur-Seine",2370678.4615741
"92007","Bagneux",2126396.98773514
"92009","Bois-Colombes",2180862.63421048
"92012","Boulogne-Billancourt",2052298.34829989
"92014","Bourg-la-Reine",1721214.50457403
"92019","Chatenay-Malabry",1173501.64679335
"92020","Chatillon",2078578.22742257
"92022","Chaville",1110792.06100299
"92023","Clamart",1617045.49180286
"92024","Clichy",2725602.86768786
"92025","Colombes",1850368.47806404
"92026","Courbevoie",2294746.2371055
"92032","Fontenay-aux-Roses",1772722.23953235
"92033","Garches",1366926.59416525
"92035","La Garenne-Colombes",2049276.21001436
"92036","Gennevilliers",2008694.73869546
"92040","Issy-les-Moulineaux",2217085.5519226
"92044","Levallois-Perret",2707302.90049532
"92046","Malakoff",2452923.15821115
"92047","Marnes-la-Coquette",1033062.2289669
"92048","Meudon",1439895.50500407
"92049","Montrouge",2566457.45693402
"92050","Nanterre",1646906.48484941
"92051","Neuilly-sur-Seine",2576615.59413199
"92060","Le Plessis-Robinson",1375792.88038944
"92062","Puteaux",2184406.31101511
"92063","Rueil-Malmaison",1314392.61484507
"92064","Saint-Cloud",1661319.23164344
"92071","Sceaux",1546801.292802
"92072","Sevres",1477735.89895981
"92073","Suresnes",1937255.94265585
"92075","Vanves",2450952.53753414
"92076","Vaucresson",1026474.27675988
"92077","Ville-d'Avray",1087970.44980232
"92078","Villeneuve-la-Garenne",2068407.59276419
"93001","Aubervilliers",2494285.94943668
"93005","Aulnay-sous-Bois",976603.23622296
"93006","Bagnolet",2665943.19050778
"93007","Le Blanc-Mesnil",1307120.85378605
"93008","Bobigny",2077444.97056541
"93010","Bondy",1612777.52900764
"93013","Le Bourget",1640548.11580046
"93014","Clichy-sous-Bois",944760.18618847
"93015","Coubron",686881.35993409
"93027","La Courneuve",1940796.06377084
"93029","Drancy",1738097.36184863
"93030","Dugny",1381043.66019343
"93031","Epinay-sur-Seine",1603253.40076883
"93032","Gagny",1077865.76915617
"93033","Gournay-sur-Marne",846181.33805274
"93039","L'Ile-Saint-Denis",1984941.6368507
"93045","Les Lilas",2623771.41412302
"93046","Livry-Gargan",944374.61489013
"93047","Montfermeil",834468.96884555
"93048","Montreuil",2345511.7595774
"93049","Neuilly-Plaisance",1494191.86368401
"93050","Neuilly-sur-Marne",1157905.62208941
"93051","Noisy-le-Grand",892961.04841948
"93053","Noisy-le-Sec",2041267.03427737
"93055","Pantin",2544282.22496838
"93057","Les Pavillons-sous-Bois",1333117.89646182
"93059","Pierrefitte-sur-Seine",1418879.55847499
"93061","Le Pre-Saint-Gervais",2753126.15979218
"93062","Le Raincy",1256428.47728574
"93063","Romainville",2376190.09320509
"93064","Rosny-sous-Bois",1790048.22245326
"93066","Saint-Denis",2211229.50670928
"93070","Saint-Ouen",2702582.77594798
"93071","Sevran",810299.76234923
"93072","Stains",1439336.41802552
"93073","Tremblay-en-France",410603.51532693
"93074","Vaujours",584179.25428354
"93077","Villemomble",1452286.77834269
"93078","Villepinte",616815.44266698
"93079","Villetaneuse",1546154.17984292
"94001","Ablon-sur-Seine",771950.18470077
"94002","Alfortville",1871062.57989328
"94003","Arcueil",2419842.66520029
"94004","Boissy-Saint-Leger",591983.2121611
"94011","Bonneuil-sur-Marne",1007772.28541949
"94015","Bry-sur-Marne",1281197.97204554
"94016","Cachan",2057086.37596187
"94017","Champigny-sur-Marne",1209437.99430567
"94018","Charenton-le-Pont",2523974.10377815
"94019","Chennevieres-sur-Marne",861858.12220397
"94021","Chevilly-Larue",1496953.32468867
"94022","Choisy-le-Roi",1274011.14925378
"94028","Creteil",1376019.16449659
"94033","Fontenay-sous-Bois",1965165.49514803
"94034","Fresnes",1269061.09405531
"94037","Gentilly",2618678.23448095
"94038","L'Hay-les-Roses",1698033.66555132
"94041","Ivry-sur-Seine",2487203.53523814
"94042","Joinville-le-Pont",1751401.30613721
"94043","Le Kremlin-Bicetre",2523149.47400087
"94044","Limeil-Brevannes",726620.9675399
"94046","Maisons-Alfort",1918129.83002237
"94047","Mandres-les-Roses",326470.42408077
"94048","Marolles-en-Brie",434854.37552765
"94052","Nogent-sur-Marne",1778687.38121173
"94053","Noiseau",627663.03756556
"94054","Orly",1025775.03626147
"94055","Ormesson-sur-Marne",791402.86237699
"94056","Perigny",273887.7564873
"94058","Le Perreux-sur-Marne",1523937.53007308
"94059","Le Plessis-Trevise",692279.3622199
"94060","La Queue-en-Brie",509772.33903256
"94065","Rungis",1168690.92502726
"94067","Saint-Mande",2648738.79369832
"94068","Saint-Maur-des-Fosses",1255988.02075068
"94069","Saint-Maurice",2133111.34992662
"94070","Santeny",347287.46812502
"94071","Sucy-en-Brie",684340.75584717
"94073","Thiais",1328428.8130416
"94074","Valenton",919429.05497012
"94075","Villecresnes",425194.66312224
"94076","Villejuif",2109510.22417112
"94077","Villeneuve-le-Roi",868008.57144852
"94078","Villeneuve-Saint-Georges",847899.10064369
"94079","Villiers-sur-Marne",1007253.3139353
"94080","Vincennes",2445614.95444417
"94081","Vitry-sur-Seine",1879759.06592043
"95002","Ableiges",100053.85128728
"95008","Aincourt",35487.40557122
"95011","Ambleville",9522.58117392
"95012","Amenucourt",13527.91224092
"95014","Andilly",664528.09532317
"95018","Argenteuil",1352599.17881327
"95019","Arnouville",792797.62634705
"95023","Arronville",16032.1442056
"95024","Arthies",20627.59472421
"95026","Asnieres-sur-Oise",49398.08754551
"95028","Attainville",212284.6649266
"95039","Auvers-sur-Oise",194426.44980779
"95040","Avernes",28828.4464296
"95042","Baillet-en-France",242721.72460411
"95046","Banthelu",16128.31213716
"95051","Beauchamp",490863.51773764
"95052","Beaumont-sur-Oise",68854.77167315
"95054","Le Bellay-en-Vexin",15664.64782799
"95055","Bellefontaine",79861.00601969
"95056","Belloy-en-France",101579.99399538
"95058","Bernes-sur-Oise",51599.95895891
"95059","Berville",7521.33808485
"95060","Bessancourt",363147.22601212
"95061","Bethemont-la-Foret",277075.19719647
"95063","Bezons",1434516.68196473
"95074","Boisemont",275235.71752375
"95078","Boissy-l'Aillerie",163040.95499342
"95088","Bonneuil-en-France",1047656.85015596
"95091","Bouffemont",353148.61369829
"95094","Bouqueval",382456.08508886
"95101","Bray-et-Lu",8200.57478529
"95102","Breancon",24966.97644888
"95110","Brignancourt",20150.62306486
"95116","Bruyeres-sur-Oise",50502.42372325
"95119","Buhy",6826.31009529
"95120","Butry-sur-Oise",170253.57475677
"95127","Cergy",289446.46288934
"95134","Champagne-sur-Oise",66918.34634008
"95139","La Chapelle-en-Vexin",9186.7318145
"95141","Charmont",14691.61583973
"95142","Chars",15051.02370285
"95144","Chatenay-en-France",138630.80809007
"95149","Chaumontel",45645.31716287
"95150","Chaussy",14771.06019945
"95151","Chauvry",282657.16672594
"95154","Chennevieres-les-Louvres",133508.8213946
"95157","Cherence",24413.03254706
"95166","Clery-en-Vexin",16566.12753245
"95169","Commeny",19024.65331639
"95170","Condecourt",145471.03849489
"95176","Cormeilles-en-Parisis",888760.18159761
"95177","Cormeilles-en-Vexin",76782.86398019
"95181","Courcelles-sur-Viosne",153413.7028169
"95183","Courdimanche",231812.55854981
"95197","Deuil-la-Barre",1251123.2221264
"95199","Domont",442372.39202562
"95203","Eaubonne",870905.42735371
"95205","Ecouen",417450.43320328
"95210","Enghien-les-Bains",1265559.85529011
"95211","Ennery",209062.95643897
"95212","Epiais-les-Louvres",167108.28737775
"95213","Epiais-Rhus",72062.98765641
"95214","Epinay-Champlatreux",99745.13756202
"95218","Eragny",380442.20865816
"95219","Ermont",865064.24011544
"95229","Ezanville",343378.66612842
"95241","Fontenay-en-Parisis",203603.62452931
"95250","Fosses",62386.78805907
"95252","Franconville",773829.35962168
"95253","Fremainville",47621.59237307
"95254","Fremecourt",45851.04562001
"95256","Frepillon",298750.13125063
"95257","La Frette-sur-Seine",736645.79578778
"95258","Frouville",34171.72263781
"95259","Gadancourt",22749.11449
"95268","Garges-les-Gonesse",1084066.56402735
"95270","Genainville",15743.35721747
"95271","Genicourt",146477.57254972
"95277","Gonesse",668884.25551294
"95280","Goussainville",311120.4444165
"95282","Gouzangrez",24693.48954202
"95287","Grisy-les-Platres",48632.33999117
"95288","Groslay",963293.7124733
"95295","Guiry-en-Vexin",18732.88664428
"95298","Haravilliers",12208.61410308
"95301","Haute-Isle",29998.73353492
"95303","Le Heaulme",14336.38870062
"95304","Hedouville",42282.64681074
"95306","Herblay",506164.63021697
"95308","Herouville",124154.62592719
"95309","Hodent",13828.539243
"95313","L'Isle-Adam",108444.77465491
"95316","Jagny-sous-Bois",108808.97630476
"95323","Jouy-le-Moutier",325395.97175303
"95328","Labbeville",59825.35356981
"95331","Lassy",84353.12333611
"95341","Livilliers",138006.69851677
"95348","Longuesse",92828.89410653
"95351","Louvres",172572.84105429
"95352","Luzarches",57086.9482533
"95353","Maffliers",139943.25623859
"95355","Magny-en-Vexin",13040.91333858
"95365","Mareil-en-France",150603.82135944
"95369","Margency",742887.30750197
"95370","Marines",21007.60568361
"95371","Marly-la-Ville",80651.51329155
"95379","Maudetour-en-Vexin",17196.18814281
"95387","Menouville",30162.89346506
"95388","Menucourt",218198.79164689
"95392","Meriel",186659.3430342
"95394","Mery-sur-Oise",282548.74190271
"95395","Le Mesnil-Aubry",231382.52443954
"95409","Moisselles",306944.91975507
"95422","Montgeroult",121551.21860308
"95424","Montigny-les-Cormeilles",642040.80356223
"95426","Montlignon",596250.65247357
"95427","Montmagny",1258470.80307174
"95428","Montmorency",883890.27580943
"95429","Montreuil-sur-Epte",7492.59617194
"95430","Montsoult",182925.37497409
"95436","Mours",79404.35948154
"95438","Moussy",18726.69259773
"95445","Nerville-la-Foret",135544.4300035
"95446","Nesles-la-Vallee",76872.44786863
"95447","Neuilly-en-Vexin",12114.30642828
"95450","Neuville-sur-Oise",350976.55022306
"95452","Nointel",78132.48607405
"95456","Noisy-sur-Oise",67274.40939126
"95459","Nucourt",13901.3848649
"95462","Omerville",12043.02174962
"95476","Osny",227581.64468745
"95480","Parmain",84220.59575647
"95483","Le Perchay",27735.81058198
"95487","Persan",64272.78124197
"95488","Pierrelaye",436126.59914113
"95489","Piscop",554527.18969682
"95491","Le Plessis-Bouchard",643925.60414389
"95492","Le Plessis-Gassot",309931.86619906
"95493","Le Plessis-Luzarches",79210.86816245
"95500","Pontoise",291301.48997798
"95504","Presles",96233.37845338
"95509","Puiseux-en-France",115995.60075604
"95510","Puiseux-Pontoise",198321.38323368
"95523","La Roche-Guyon",23284.11072823
"95527","Roissy-en-France",340753.24228938
"95529","Ronquerolles",45085.45523949
"95535","Sagy",163841.81265241
"95539","Saint-Brice-sous-Foret",713365.5850147
"95541","Saint-Clair-sur-Epte",4717.17890386
"95543","Saint-Cyr-en-Arthies",57737.24480328
"95554","Saint-Gervais",11967.65617999
"95555","Saint-Gratien",1250440.60839747
"95563","Saint-Leu-la-Foret",506576.8018331
"95566","Saint-Martin-du-Tertre",92927.55949214
"95572","Saint-Ouen-l'Aumone",325392.63476879
"95574","Saint-Prix",519865.53008305
"95580","Saint-Witz",60861.02436339
"95582","Sannois",1092063.92596561
"95584","Santeuil",27586.92888929
"95585","Sarcelles",816701.40397695
"95592","Seraincourt",82731.13583344
"95594","Seugy",57085.94500952
"95598","Soisy-sous-Montmorency",935797.33613874
"95604","Survilliers",46951.7975927
"95607","Taverny",436791.18407065
"95610","Themericourt",38429.11510649
"95611","Theuville",22907.753213
"95612","Le Thillay",458822.9488035
"95625","Us",51956.99730511
"95627","Vallangoujard",55685.58947482
"95628","Valmondois",134346.8342603
"95633","Vaudherland",449829.02559054
"95637","Vaureal",285175.71622909
"95641","Vemars",80095.24336396
"95651","Vetheuil",56988.70511394
"95652","Viarmes",61157.07540282
"95656","Vienne-en-Arthies",50206.83093272
"95658","Vigny",65919.12902426
"95660","Villaines-sous-Bois",149969.81740352
"95675","Villeron",100253.54127196
"95676","Villers-en-Arthies",28237.03774739
"95678","Villiers-Adam",206310.11299345
"95680","Villiers-le-Bel",548550.80844821
"95682","Villiers-le-Sec",146217.5521745
"95690","Wy-dit-Joli-Village",21017.95871111
